,time_step,outcome_type,stimulus,outcome,stage,exp_outcome,Q_lick,Q_nolick,Q_lick_ql,Q_nolick_ql,alpha,Q_PE,P_lick,P_nolick,P_lick_ql,P_nolick_ql,motivation
18,353427,C1S7,1,1,stable,1,0.988537300416661,0.03904612288977172,1.7295221426256304,0.21268,0.023510829353068974,0.011738685822542116,0.9219165844419318,0.07808341555806811,0.9809935888090029,0.019006411190997042,1.0
19,359738,C1S7,1,1,stable,1,0.9887817768544535,0.03904612288977172,1.7465699283630673,0.21268,0.02132799834934496,0.011462699583339009,0.9219623295139607,0.0780376704860393,0.9818026405681664,0.01819735943183355,1.0
20,367219,C1S7,1,1,stable,1,0.9890046187755342,0.03904612288977172,1.7619129355267606,0.21268,0.019864279591301298,0.011218223145546546,0.9220040050830967,0.07799599491690337,0.982501825359288,0.017498174640711933,1.0
21,373752,C1S7,1,1,stable,1,0.9892118339688586,0.03904612288977172,1.7757216419740847,0.21268,0.018845657926194203,0.01099538122446575,0.9220427398826873,0.0779572601173127,0.9831084886330804,0.016891511366919548,1.0
22,380101,C1S7,1,1,stable,1,0.9894071422724416,0.03904612288977172,1.7881494777766762,0.21268,0.018103939355335608,0.01078816603114141,0.9220792328014773,0.07792076719852273,0.9836367811693487,0.01636321883065126,1.0
23,394315,C1S7,1,1,stable,1,0.9895928971847282,0.03904612288977172,1.7993345299990087,0.21268,0.017535863981563128,0.010592857727558358,0.9221139261793627,0.0778860738206373,0.9840983314433401,0.01590166855665978,1.0
24,400502,C1S7,1,1,stable,1,0.9897706296154495,0.03904612288977172,1.8094010769991078,0.21268,0.017077993162559108,0.010407102815271796,0.9221471079615441,0.07785289203845597,0.9845027606441934,0.015497239355806549,1.0
25,432571,C1S7,1,1,stable,1,0.9899413710975727,0.03904612288977172,1.818460969299197,0.21268,0.01669129923980229,0.010229370384550518,0.9221789723777535,0.07782102762224657,0.9848580804019558,0.01514191959804422,1.0
26,447092,C1S7,1,1,stable,1,0.9901058469382442,0.03904612288977172,1.8266148723692774,0.21268,0.016351715752410546,0.010058628902427258,0.9222096561840556,0.0777903438159445,0.9851710023518823,0.014828997648117686,1.0
27,454402,C1S7,1,1,stable,1,0.9902645921521602,0.03904612288977172,1.8339533851323497,0.21268,0.016044345880352473,0.009894153061755784,0.9222392604068628,0.07776073959313719,0.9854471808979985,0.01455281910200143,1.0
28,460789,C1S7,1,1,stable,1,0.9904180213471956,0.03904612288977172,1.8405580466191147,0.21268,0.01575991447235054,0.009735407847839772,0.9222678634467879,0.07773213655321205,0.9856914049707661,0.014308595029233812,1.0
29,484203,C1S8,1,2,stable,2,0.9905664710640109,0.03904612288977172,1.8465022419572032,0.21268,0.015492595234677104,0.009581978652804413,0.9222955290166428,0.07770447098335728,0.985907750549973,0.01409224945002695,0.0
30,492328,C1S8,1,2,stable,2,0.9905664710640109,0.04195340947230788,1.8465022419572032,0.291412,0.047696499720250085,0.06095387711022829,0.9217520738006151,0.0782479261993849,0.9827617273086724,0.01723827269132758,0.0
31,506003,C1S7,1,1,stable,1,0.9905664710640109,0.04573730718891762,1.8465022419572032,0.3622708,0.06518725186459609,0.05804659052769213,0.9210395458171969,0.07896045418280302,0.9793465208977227,0.020653479102277265,1.0
32,520833,C1S7,1,1,stable,1,0.9909915031850015,0.04573730718891762,1.851852017761483,0.3622708,0.04505547434843081,0.009433528935989144,0.9211198764055999,0.0788801235944002,0.9796259975685357,0.020374002431464252,1.0
33,574988,C1S7,1,1,stable,1,0.9912861588426667,0.04573730718891762,1.8566668159853348,0.3622708,0.032708637602507536,0.00900849681499849,0.921175522124436,0.07882447787556401,0.9798743581509758,0.020125641849024205,1.0
34,605293,C1S7,1,1,stable,1,0.9915050061136519,0.04573730718891762,1.8610001343868012,0.3622708,0.025114902490624508,0.008713841157333313,0.9212168281963925,0.07878317180360746,0.9800953456951,0.0199046543049,1.0
35,619926,C1S7,1,1,stable,1,0.9916784805798317,0.04573730718891762,1.864900120948121,0.3622708,0.020420787642774014,0.008494993886348112,0.9212495563665093,0.07875044363349068,0.9802922007813551,0.01970779921864484,1.0
36,665029,C1S7,1,1,stable,1,0.9918240658102383,0.04573730718891762,1.868410108853309,0.3622708,0.017495029820370465,0.008321519420168344,0.9212770132801684,0.07872298671983162,0.9804677384124785,0.019532261587521606,1.0
37,52844,C1S7,1,1,uncertain,1,0.9919520016546353,0.04573730718891762,1.871569097967978,0.3622708,0.01564785643177215,0.008175934189761702,0.889109022383147,0.11089097761685307,0.9651239521561849,0.034876047843815206,1.0
38,59085,C1S7,1,1,uncertain,1,0.9920683672829793,0.04573730718891762,1.8744121881711802,0.3622708,0.014458952816643077,0.008047998345364737,0.8891342604082202,0.11086573959177976,0.9653338754474745,0.0346661245525255,1.0
39,65340,C1S7,1,1,uncertain,1,0.9921768109473693,0.04573730718891762,1.8769709693540622,0.3622708,0.013672300301708878,0.007931632717020687,0.8891577757475102,0.11084222425248988,0.9655217644550721,0.03447823554492784,1.0
40,71171,C1S7,1,1,uncertain,1,0.9922795449821766,0.04573730718891762,1.879273872418656,0.3622708,0.013131989284182658,0.007823189052630686,0.889180048961524,0.11081995103847599,0.965690024665885,0.034309975334114985,1.0
41,83717,C1S7,1,1,uncertain,1,0.9923779273598943,0.04573730718891762,1.8813464851767903,0.3622708,0.012743080231738316,0.007720455017823369,0.8892013750435871,0.11079862495641285,0.9658407815082124,0.034159218491787685,1.0
42,96316,C1S7,1,1,uncertain,1,0.9924728050443439,0.04573730718891762,1.8832118366591113,0.3622708,0.012447753902309597,0.007622072640105726,0.8892219380197722,0.11077806198022787,0.965975916171535,0.034024083828465064,1.0
43,111200,C1S11,1,5,uncertain,1,0.9925647180048308,0.04573730718891762,1.8848906529932001,0.3622708,0.012210785163449117,0.007527194955656125,0.8892418552611444,0.11075814473885573,0.9660970962751425,0.03390290372485762,1.0
44,118485,C1S7,1,1,uncertain,1,0.48412214962417466,0.04573730718891762,1.7964015876938801,0.3622708,0.5696422434411129,-0.8925647180048308,0.7240112153184963,0.2759887846815036,0.9591087252459892,0.04089127475401072,1.0
45,125289,C1S7,1,1,uncertain,1,0.828103511842254,0.04573730718891762,1.8067614289244922,0.3622708,0.6667883918014377,0.5158778503758253,0.8482840665332799,0.15171593346672008,0.9599933007086091,0.04000669929139091,1.0
46,132636,C1S7,1,1,uncertain,1,0.9154901552430736,0.04573730718891762,1.816085286032043,0.3622708,0.5083678226202426,0.17189648815774605,0.8714069436344418,0.12859305636555815,0.9607737155310748,0.039226284468925114,1.0
47,148448,C1S11,1,5,uncertain,1,0.9457668124368347,0.04573730718891762,1.8244767574288385,0.3622708,0.3582618957690092,0.08450984475692636,0.8786880815464011,0.12131191845359884,0.9614635869847522,0.03853641301524776,1.0
48,155641,C1S7,1,1,uncertain,1,0.31331065383322987,0.04573730718891762,1.7420290816859547,0.3622708,0.7477902292966114,-0.8457668124368347,0.6430579412082766,0.3569420587917234,0.9541509854794187,0.04584901452058135,1.0
49,162572,C1S7,1,1,uncertain,1,0.9184820266361196,0.04573730718891762,1.7578261735173593,0.3622708,0.881288425663032,0.6866893461667701,0.8721427137986264,0.12785728620137354,0.9556475753392384,0.04435242466076164,1.0
50,169451,C1S7,1,1,uncertain,1,0.9657729978698298,0.04573730718891762,1.7720435561656234,0.3622708,0.5801293786170638,0.08151797336388045,0.8833020786185816,0.11669792138141855,0.9569545788196651,0.043045421180334935,1.0
51,184275,C1S7,1,1,uncertain,1,0.978424688791586,0.04573730718891762,1.784839200549061,0.3622708,0.3696406385122455,0.03422700213017016,0.8861406973283027,0.11385930267169742,0.9580993637661809,0.041900636233819136,1.0
52,191863,C1S7,1,1,uncertain,1,0.9835030171321493,0.04573730718891762,1.796355280494155,0.3622708,0.23537682916864816,0.02157531120841405,0.887263079105789,0.11273692089421099,0.9591047295723865,0.04089527042761346,1.0
53,199564,C1S11,1,5,uncertain,1,0.9860042764226774,0.04573730718891762,1.8067197524447394,0.3622708,0.15161919670793486,0.01649698286785073,0.8878123345567173,0.11218766544328286,0.9599897791659749,0.04001022083402501,1.0
54,213666,C1S7,1,1,uncertain,1,0.4108508683813351,0.04573730718891762,1.7260477772002654,0.3622708,0.6491542121710476,-0.8860042764226774,0.690669222730679,0.309330777269321,0.9525881002584744,0.04741189974152555,1.0
55,219802,C1S7,1,1,uncertain,1,0.8589909731644648,0.04573730718891762,1.7434429994802387,0.3622708,0.7606564802223874,0.5891491316186649,0.856824021826085,0.14317597817391503,0.9542868732923883,0.04571312670761176,1.0
56,225457,C1S7,1,1,uncertain,1,0.9358732649427821,0.04573730718891762,1.7590986995322149,0.3622708,0.5452295750398195,0.14100902683553518,0.876348758886361,0.123651241113639,0.9557660841276929,0.04423391587230709,1.0
57,237927,C1S7,1,1,uncertain,1,0.959442250479077,0.04573730718891762,1.7731888295789933,0.3622708,0.367537588109939,0.06412673505721789,0.8818587418672936,0.11814125813270633,0.9570582481235157,0.042941751876484316,1.0
58,245940,C1S7,1,1,uncertain,1,0.9694224555010365,0.04573730718891762,1.7858699466210939,0.3622708,0.24607393506414482,0.04055774952092295,0.8841271406146559,0.11587285938534408,0.9581903036593116,0.04180969634068844,1.0
59,252848,C1S7,1,1,uncertain,1,0.974526098844091,0.04573730718891762,1.7972829519589846,0.3622708,0.1669082140728339,0.03057754449896355,0.8852724579222585,0.11472754207774147,0.9591847036264565,0.04081529637354346,1.0
60,290374,C1S7,1,1,uncertain,1,0.977486000225795,0.04573730718891762,1.807554656763086,0.3622708,0.11619348617192299,0.025473901155908973,0.8859321706084589,0.11406782939154118,0.9600602695767596,0.03993973042324033,1.0
61,296284,C1S7,1,1,uncertain,1,0.979374922815733,0.04573730718891762,1.8167991910867773,0.3622708,0.08389991156090293,0.022513999774204985,0.8863514503773555,0.11364854962264442,0.9608328644969008,0.039167135503099255,1.0
62,303406,C1S7,1,1,uncertain,1,0.9806811862063309,0.04573730718891762,1.8251192719780995,0.3622708,0.06333374556262995,0.020625077184266982,0.8866406122777032,0.11335938772229676,0.961515926115887,0.038484073884113006,1.0
63,309613,C1S11,1,5,uncertain,1,0.9816504323455875,0.04573730718891762,1.8326073447802895,0.3622708,0.05017110002758948,0.019318813793669065,0.8868547552376638,0.11314524476233637,0.9621208923054358,0.03787910769456412,1.0
64,324996,C1S11,1,5,uncertain,1,0.46540669366848897,0.04573730718891762,1.7493466103022606,0.3622708,0.5855424323942738,-0.8816504323455875,0.7157084612006176,0.28429153879938235,0.9548501208174571,0.04514987918254283,1.0
65,331841,C1S7,1,1,uncertain,1,0.25291112651423686,0.04573730718891762,1.6744119492720344,0.3622708,0.5815316764477123,-0.365406693668489,0.6120131691393026,0.3879868308606975,0.9471855673780932,0.05281443262190679,1.0
66,338036,C1S7,1,1,uncertain,1,0.8652139580247249,0.04573730718891762,1.696970754344831,0.3622708,0.8195849961646582,0.7470888734857631,0.8584953435219075,0.1415046564780925,0.949613888613124,0.050386111386876,1.0
67,344892,C1S7,1,1,uncertain,1,0.9429405132220953,0.04573730718891762,1.7172736789103478,0.3622708,0.5766662041432182,0.1347860419752751,0.8780237246756859,0.12197627532431408,0.9517086426998431,0.04829135730015684,1.0
68,352508,C1S7,1,1,uncertain,1,0.9647342243821955,0.04573730718891762,1.735546311019313,0.3622708,0.3819471991560109,0.05705948677790473,0.8830663044006534,0.11693369559934676,0.9535230063996529,0.04647699360034706,1.0
69,360199,C1S7,1,1,uncertain,1,0.9735995381220193,0.04573730718891762,1.7519916799173818,0.3622708,0.2513857581328234,0.03526577561780453,0.8850652614929346,0.11493473850706534,0.9551003294990895,0.044899670500910455,1.0
70,379698,C1S7,1,1,uncertain,1,0.9780206583606146,0.04573730718891762,1.7667925119256436,0.3622708,0.16746374586282187,0.02640046187798073,0.8860509839897226,0.11394901601027753,0.9564761906317716,0.04352380936822839,1.0
71,389106,C1S8,1,2,uncertain,2,0.9805334517092402,0.04573730718891762,1.7801132607330792,0.3622708,0.11432523275050593,0.02197934163938542,0.8866079411379385,0.11339205886206159,0.9576799800686232,0.04232001993137675,0.0
72,396172,C1S8,1,2,uncertain,2,0.9805334517092402,0.05131446127369457,1.7801132607330792,0.42604372,0.10278063612128546,0.05426269281108238,0.8853685479093116,0.11463145209068837,0.951614184865368,0.048385815134632054,0.0
73,403496,C1S8,1,2,uncertain,2,0.9805334517092402,0.055810097116887336,1.7801132607330792,0.483439348,0.0923402710703437,0.04868553872630543,0.884360928348868,0.1156390716511319,0.9454571846616553,0.054542815338344694,0.0
74,413885,C1S11,1,5,uncertain,1,0.9805334517092402,0.059488632618962534,1.7801132607330792,0.5350954132,0.0832438014585672,0.04418990288311267,0.8835307289826541,0.11646927101734593,0.9392913356661816,0.06070866433381835,1.0
75,422595,C1S8,1,2,uncertain,2,0.4480904100754507,0.059488632618962534,1.7021019346597712,0.5350954132,0.6046823554519617,-0.8805334517092402,0.7015990239068459,0.298400976093154,0.928734750169955,0.07126524983004491,0.0
76,436577,C1S11,1,5,uncertain,1,0.4480904100754507,0.0752204757081511,1.7021019346597712,0.58158587188,0.3883315747212306,0.04051136738103747,0.6943029588805308,0.3056970411194692,0.9216612472491365,0.0783387527508636,1.0
77,451585,C1S11,1,5,uncertain,1,0.2906505436619834,0.0752204757081511,1.631891741193794,0.58158587188,0.4522959031802723,-0.3480904100754507,0.6163173307666976,0.3836826692333024,0.9097571160458515,0.09024288395414849,1.0
78,473411,C1S7,1,1,uncertain,1,0.21601326098641516,0.0752204757081511,1.5687025670744146,0.58158587188,0.3914873844152129,-0.1906505436619834,0.5768228043562774,0.4231771956437225,0.8976752447351596,0.10232475526484053,1.0
79,482095,C1S8,1,2,uncertain,2,0.787385992087967,0.0752204757081511,1.6018323103669732,0.58158587188,0.7288040762276862,0.7839867390135848,0.8273218208768304,0.17267817912316977,0.9041787125879909,0.09582128741200917,0.0
80,498861,C1S8,1,2,uncertain,2,0.787385992087967,0.08644296233388268,1.6018323103669732,0.623427284692,0.4528935460404765,0.024779524291848903,0.8237661181571991,0.17623388184280084,0.89590132736109,0.10409867263891011,0.0
81,505775,C1S7,1,1,uncertain,1,0.787385992087967,0.09024268901160672,1.6018323103669732,0.6610845562228,0.2802770613539398,0.013557037666117322,0.8225492519161767,0.17745074808382338,0.8879176426242862,0.11208235737571388,1.0
82,46166,C1S9,1,3,reverse,2,0.8516194609991912,0.09024268901160672,1.6316490793302758,0.6610845562228,0.3021130617969447,0.212614007912033,0.7552548214703175,0.2447451785296825,0.8079020603153084,0.1920979396846916,0.0
83,52137,C1S10,1,4,reverse,1,0.8516194609991912,0.09207135489433806,1.6316490793302758,0.6949761006005201,0.1874149430008546,0.009757310988393289,0.7547542067790659,0.24524579322093412,0.7999970635678565,0.20000293643214362,1.0
84,68594,C1S9,1,3,reverse,2,-1.51654484830736,0.09207135489433806,1.4584841713972483,0.6949761006005201,1.2789692262300032,-1.8516194609991912,0.08465227934544113,0.9153477206545588,0.755837412529261,0.24416258747073896,0.0
85,85369,C1S9,1,3,reverse,2,-1.51654484830736,0.09819525470216578,1.4584841713972483,0.7254784905404681,0.772376582154569,0.00792864510566195,0.08395263104992803,0.916047368950072,0.7474104024663509,0.252589597533649,0.0
86,92841,C1S9,1,3,reverse,2,-1.51654484830736,0.09903367248156796,1.4584841713972483,0.7529306414864213,0.4645629388303769,0.001804745297834226,0.08385725260597901,0.916142747394021,0.7396632874526844,0.2603367125473156,0.0
87,133430,C1S10,1,4,reverse,1,-1.51654484830736,0.09930361273965914,1.4584841713972483,0.7776375773377792,0.27934654963483835,0.0009663275184320502,0.08382656514559818,0.9161734348544018,0.7325605784451322,0.2674394215548678,1.0
88,157459,C1S9,1,3,reverse,2,-1.2618721300464624,0.09930361273965914,1.3026357542575235,0.7776375773377792,0.49303118421453984,0.51654484830736,0.11768473753448522,0.8823152624655147,0.6850326032099086,0.3149673967900915,0.0
89,180787,C1S9,1,3,reverse,2,-1.2618721300464624,0.09950992264282811,1.3026357542575235,0.7998738196040013,0.2962574345027386,0.0006963872603408666,0.11765303638372808,0.882346963616272,0.6778890681712134,0.3221109318287866,0.0
90,188409,C1S9,1,3,reverse,2,-1.2618721300464624,0.09959718738991838,1.3026357542575235,0.8198864376436011,0.17806320943666146,0.0004900773571718947,0.11763962969150905,0.8823603703084909,0.6713878898641569,0.3286121101358431,0.0
91,196981,C1S9,1,3,reverse,2,-1.2618721300464624,0.09964032527614926,1.3026357542575235,0.837897793879241,0.1070916976063483,0.0004028126100816265,0.11763300280371228,0.8823669971962878,0.66548005901151,0.33451994098849,0.0
92,211372,C1S9,1,3,reverse,2,-1.2618721300464624,0.09966351768272862,1.3026357542575235,0.8541080144913169,0.06448161363983496,0.0003596747238507475,0.11762944009537024,0.8823705599046298,0.6601182123550456,0.3398817876449543,0.0
93,227311,C1S9,1,3,reverse,2,-1.2618721300464624,0.09967660716521637,1.3026357542575235,0.8686972130421852,0.03890095204378195,0.0003364823172713888,0.11762742939196164,0.8823725706080383,0.6552571644078081,0.3447428355921919,0.0
94,235861,C1S9,1,3,reverse,2,-1.2618721300464624,0.09968422122595383,1.3026357542575235,0.8818274917379667,0.02354430871218286,0.0003233928347836368,0.11762625979350577,0.8823737402064942,0.6508542396637645,0.3491457603362354,0.0
95,243466,C1S9,1,3,reverse,2,-1.2618721300464624,0.09968874492294587,1.3026357542575235,0.89364474256417,0.014325525854958809,0.00031577877404617705,0.11762556491164754,0.8823744350883524,0.6468694543837279,0.35313054561627216,0.0
96,251985,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969148129276365,1.3026357542575235,0.904280268307753,0.00879140621151939,0.00031125507705413724,0.11762514458156464,0.8823748554184354,0.6432655871016061,0.35673441289839386,0.0
97,260361,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969316864652056,1.3026357542575235,0.9138522414769776,0.005469210512470541,0.00030851870723636043,0.11762488539007514,0.8823751146099249,0.6400081685637372,0.3599918314362628,0.0
98,268268,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969423483333104,1.3026357542575235,0.9224670173292798,0.0034748300601743767,0.00030683135347944757,0.11762472161522011,0.8823752783847799,0.6370654148752738,0.3629345851247262,0.0
99,276963,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969493122269894,1.3026357542575235,0.9302203155963519,0.0022775300911060765,0.0003057651666689698,0.11762461464432829,0.8823753853556717,0.6344081220298728,0.36559187797012715,0.0
100,292372,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969540673687513,1.3026357542575235,0.9371982840367167,0.0015587113843633152,0.0003050687773010624,0.11762454160165399,0.882375458398346,0.6320095355525002,0.36799046444749983,0.0
101,308883,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969575005021247,1.3026357542575235,0.943478455633045,0.0011271205863866603,0.0003045932631248749,0.11762448886608076,0.8823755111339192,0.629845205496953,0.37015479450304706,0.0
102,316847,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969601412390168,1.3026357542575235,0.9491306100697405,0.0008679498201981418,0.00030424994978753284,0.11762444830234181,0.8823755516976581,0.6278928343316222,0.3721071656683778,0.0
103,331219,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969623064726368,1.3026357542575235,0.9542175490627665,0.0007122809940608302,0.0003039858760983255,0.11762441504270597,0.8823755849572941,0.6261321231636389,0.373867876836361,0.0
104,355550,C1S9,1,3,reverse,2,-1.2618721300464624,0.099696418602512,1.3026357542575235,0.9587957941564899,0.0006187432886603808,0.00030376935273632166,0.11762438617135636,0.8823756138286436,0.6245446201621413,0.3754553798378587,0.0
105,391598,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969658936773224,1.3026357542575235,0.9629162147408409,0.0005625022536136761,0.00030358139748801194,0.1176243599405306,0.8823756400594694,0.6231135738386678,0.37688642616133217,0.0
106,407406,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996967497657783,1.3026357542575235,0.9666245932667568,0.0005286500504969006,0.0003034106322677699,0.11762433530218554,0.8823756646978145,0.6218237929401906,0.37817620705980937,0.0
107,422310,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969690388897315,1.3026357542575235,0.9699621339400811,0.0005082376778578129,0.0003032502342217025,0.11762431162770903,0.882375688372291,0.6206615140393343,0.3793384859606656,0.0
108,429841,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969705419226042,1.3026357542575235,0.972965920546073,0.0004958931566616077,0.0003030961110268571,0.11762428854000291,0.882375711459997,0.6196142774128212,0.3803857225871788,0.0
109,471576,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996972021484945,1.3026357542575235,0.9756693284914657,0.0004883917528729015,0.00030294580773958246,0.11762426581282547,0.8823757341871745,0.6186708114409516,0.3813291885590484,0.0
110,478982,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969734864139806,1.3026357542575235,0.9781023956423192,0.00048379769817221373,0.0003027978515055124,0.11762424331043023,0.8823757566895698,0.6178209255052629,0.38217907449473715,0.0
111,486833,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969749420125872,1.3026357542575235,0.9802921560780873,0.00048094897482255095,0.0003026513586019408,0.11762422095136099,0.882375779048639,0.6170554111831633,0.3829445888168367,0.0
112,527966,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996976391463187,1.3026357542575235,0.9822629404702785,0.0004791480381005432,0.0003025057987412899,0.11762419868673336,0.8823758013132667,0.6163659514179488,0.3836340485820512,0.0
113,569337,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969778366759868,1.3026357542575235,0.9840366464232506,0.00047797616067954976,0.0003023608536813077,0.11762417648720506,0.882375823512795,0.6157450372653365,0.3842549627346635,0.0
114,576575,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969792787978833,1.3026357542575235,0.9856329817809255,0.0004771819858205631,0.00030221633240132273,0.11762415433515894,0.8823758456648411,0.6151858917722001,0.38481410822779993,0.0
115,592744,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996980718517793,1.3026357542575235,0.987069683602833,0.00047661462722569276,0.0003020721202116744,0.1176241322200127,0.8823758677799873,0.6146824005209742,0.38531759947902583,0.0
116,600203,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996982156249846,1.3026357542575235,0.9883627152425497,0.0004761835097144607,0.00030192814822070646,0.11762411013540497,0.882375889864595,0.6142290483677111,0.3857709516322889,0.0
117,616569,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969835922433,1.3026357542575235,0.9895264437182947,0.00047583426208838285,0.000301784375015407,0.11762408807750697,0.882375911922493,0.6138208619081169,0.3861791380918831,0.0
118,623652,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996985026648488,1.3026357542575235,0.9905737993464652,0.0004755342459251336,0.00030164077567000624,0.11762406604400946,0.8823759339559906,0.6134533572203889,0.3865466427796111,0.0
119,630928,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996986459556387,1.3026357542575235,0.9915164194118187,0.00047526386870034253,0.00030149733515121013,0.11762404403351497,0.882375955966485,0.6131224924535712,0.3868775075464288,0.0
120,638739,C1S9,1,3,reverse,2,-1.2618721300464624,0.09969878910223591,1.3026357542575235,0.9923647774706368,0.0004750113691678308,0.00030135404436130997,0.11762402204517308,0.8823759779548269,0.6128246248534011,0.3871753751465989,0.0
121,669941,C1S9,1,3,reverse,2,-1.2618721300464624,0.0996989321080396,1.3026357542575235,0.9931282997235731,0.0004747696870920786,0.0003012108977640954,0.11762400007846163,0.8823759999215384,0.612556471842737,0.387443528157263,0.0
