,time_step,outcome_type,stimulus,outcome,stage,exp_outcome,go_Q_lick,go_Q_nolick,nogo_Q_lick,nogo_Q_nolick,go_Q_lick_ql,go_Q_nolick_ql,nogo_Q_lick_ql,nogo_Q_nolick_ql,alpha,Q_PE,go_P_lick,go_P_nolick,go_P_lick_ql,go_P_nolick_ql,nogo_P_lick,nogo_P_nolick,nogo_P_lick_ql,nogo_P_nolick_ql,motivation
0,70627,C1S9,0,3,stable,2,0.98,0.028,0.028,0.028,0.98,0.028,0.98,0.028,0.1,0.0,0.9456280030042419,0.054371996995758114,0.945628003004242,0.05437199699575811,0.5,0.5,0.9456280030042419,0.05437199699575811,0.0
1,77856,C1S9,0,3,stable,2,0.98,0.028,0.028,0.0325792,0.98,0.028,0.98,0.1252,0.0636,0.0,0.9456280030042419,0.054371996995758114,0.945628003004242,0.05437199699575811,0.496565654011118,0.503434345988882,0.9285349830171539,0.07146501698284617,0.0
2,85035,C1S9,0,3,stable,2,0.98,0.028,0.028,0.035379255941632,0.98,0.028,0.98,0.21268,0.04153104,0.0,0.9456280030042419,0.054371996995758114,0.945628003004242,0.05437199699575811,0.49446578405966135,0.5055342159403385,0.9090392353005569,0.0909607646994431,0.0
3,93999,C1S9,0,3,stable,2,0.98,0.028,0.028,0.037198307993555564,0.98,0.028,0.98,0.291412,0.028149661202918397,0.0,0.9456280030042419,0.054371996995758114,0.945628003004242,0.05437199699575811,0.4931017067418757,0.5068982932581243,0.8875308181083204,0.1124691818916796,0.0
4,102741,C1S9,0,3,stable,2,0.98,0.028,0.028,0.03845621843127004,0.98,0.028,0.98,0.3622708,0.02002988132207326,0.0,0.9456280030042419,0.054371996995758114,0.945628003004242,0.05437199699575811,0.4921584791658329,0.5078415208341671,0.8645009295242351,0.13549907047576482,0.0
5,108131,C1S7,1,1,stable,1,0.98,0.028,0.028,0.039385229068318976,0.98,0.028,0.98,0.42604372,0.015095117871680453,0.0,0.9456280030042419,0.054371996995758114,0.945628003004242,0.05437199699575811,0.49146190823524727,0.5085380917647527,0.8404887131024712,0.1595112868975289,1.0
6,120492,C1S7,1,1,stable,1,0.98144,0.028,0.028,0.039385229068318976,1.072,0.028,0.98,0.42604372,0.07200000000000001,0.020000000000000018,0.9458496916341087,0.05415030836589137,0.9581935836809882,0.04180641631901186,0.49146190823524727,0.5085380917647527,0.8404887131024712,0.1595112868975289,1.0
7,129328,C1S9,0,3,stable,2,0.98244847616,0.028,0.028,0.039385229068318976,1.1548,0.028,0.98,0.42604372,0.054336000000000016,0.01856000000000002,0.9460044393336438,0.05399556066635613,0.9670863397214403,0.03291366027855974,0.49146190823524727,0.5085380917647527,0.8404887131024712,0.1595112868975289,0.0
8,137223,C1S9,0,3,stable,2,0.98244847616,0.028,0.028,0.04011792885826117,1.1548,0.028,0.98,0.483439348,0.012087809269592324,0.01856000000000002,0.9460044393336438,0.05399556066635613,0.9670863397214403,0.03291366027855974,0.4909125541632941,0.5090874458367058,0.816030531118301,0.18396946888169885,0.0
9,143258,C1S7,1,1,stable,1,0.98244847616,0.028,0.028,0.04073152781325008,1.1548,0.028,0.98,0.5350954132,0.010246789118842336,0.01856000000000002,0.9460044393336438,0.05399556066635613,0.9670863397214403,0.03291366027855974,0.4904525147886438,0.5095474852113562,0.7916192771028497,0.20838072289715034,1.0
10,150547,C1S7,1,1,stable,1,0.9832055175130858,0.028,0.028,0.04073152781325008,1.22932,0.028,0.98,0.5350954132,0.04313251430400002,0.017551523840000027,0.9461203310015257,0.05387966899847427,0.9735053372425845,0.02649466275741558,0.4904525147886438,0.5095474852113562,0.7916192771028497,0.20838072289715034,1.0
11,162322,C1S7,1,1,stable,1,0.9838093832519449,0.028,0.028,0.04073152781325008,1.2963879999999999,0.028,0.98,0.5350954132,0.035956198074548515,0.016794482486914175,0.9462126055586173,0.053787394441382766,0.9782289790226177,0.02177102097738232,0.4904525147886438,0.5095474852113562,0.7916192771028497,0.20838072289715034,1.0
12,171387,C1S9,0,3,stable,2,0.9843159567079997,0.028,0.028,0.04073152781325008,1.3567491999999999,0.028,0.98,0.5350954132,0.031288088893562174,0.01619061674805511,0.94628989825065,0.05371010174935004,0.9817692683943753,0.018230731605624693,0.4904525147886438,0.5095474852113562,0.7916192771028497,0.20838072289715034,0.0
13,179903,C1S9,0,3,stable,2,0.9843159567079997,0.028,0.028,0.04127155232455382,1.3567491999999999,0.028,0.98,0.58158587188,0.009111497080642898,0.01619061674805511,0.94628989825065,0.05371010174935004,0.9817692683943753,0.018230731605624693,0.49004765043295984,0.5099523495670403,0.7676773490949856,0.23232265090501436,0.0
14,187737,C1S9,0,3,stable,2,0.9843159567079997,0.028,0.028,0.04176506630059951,1.3567491999999999,0.028,0.98,0.623427284692,0.008403320632158049,0.01619061674805511,0.94628989825065,0.05371010174935004,0.9817692683943753,0.018230731605624693,0.48967766711675087,0.5103223328832491,0.7445433112806565,0.2554566887193435,0.0
