,time_step,outcome_type,outcome,stimulus,stage,exp_outcome,go_Q_lick,go_Q_nolick,nogo_Q_lick,nogo_Q_nolick,go_Q_lick_ql,go_Q_nolick_ql,nogo_Q_lick_ql,nogo_Q_nolick_ql,alpha,Q_PE,go_P_lick,go_P_nolick,go_P_lick_ql,go_P_nolick_ql,nogo_P_lick,nogo_P_nolick,nogo_P_lick_ql,nogo_P_nolick_ql,motivation
44,[666065],C1S9,3,0,stable,2,0.9882244399763994,0.04744237194719776,0.028,0.0384183237021732,1.7295221426256304,0.42604372,0.028,0.9138522414769776,0.01577783983903954,0.011964331327060096,0.8879251552161693,0.11207484478383059,0.9462240240818007,0.0537759759181993,0.49427017280423186,0.5057298271957682,0.12467608730875865,0.8753239126912413,0.0
45,[671734],C1S7,1,1,stable,1,0.9882244399763994,0.04744237194719776,0.028,0.038427835883493654,1.7295221426256304,0.42604372,0.028,0.9224670173292798,0.00015446447534897805,0.011964331327060096,0.8879251552161693,0.11207484478383059,0.9462240240818007,0.0537759759181993,0.49426494179217906,0.5057350582078209,0.12262243286761083,0.8773775671323891,1.0
46,[678400],C1S10,4,0,stable,1,0.9884052476233746,0.04744237194719776,0.028,0.038427835883493654,1.7465699283630673,0.42604372,0.028,0.9224670173292798,0.015354483915224017,0.011775560023600584,0.8879647335006302,0.11203526649936978,0.9481008102582598,0.051899189741740244,0.49426494179217906,0.5057350582078209,0.12262243286761083,0.8773775671323891,1.0
47,[692114],C1S9,3,0,stable,2,0.9884052476233746,0.04744237194719776,0.026847942311604752,0.038427835883493654,1.7465699283630673,0.42604372,0.015200000000000002,0.9224670173292798,0.0011206786852093868,0.011775560023600584,0.8879647335006302,0.11203526649936978,0.9481008102582598,0.051899189741740244,0.4936314029744641,0.5063685970255359,0.11962485942243126,0.8803751405775687,0.0
48,[698942],C1S7,1,1,stable,1,0.9884052476233746,0.04744237194719776,0.026847942311604752,0.03847302858204419,1.7465699283630673,0.42604372,0.015200000000000002,0.9302203155963519,0.0007339793752421384,0.011775560023600584,0.8879647335006302,0.11203526649936978,0.9481008102582598,0.051899189741740244,0.493606551038556,0.506393448961444,0.11784010176908849,0.8821598982309115,1.0
49,[705434],C1S7,1,1,stable,1,0.9885792856280329,0.04744237194719776,0.026847942311604752,0.03847302858204419,1.7619129355267606,0.42604372,0.015200000000000002,0.9302203155963519,0.01501006653744713,0.011594752376625439,0.8880028183929969,0.11199718160700307,0.9497368276678813,0.050263172332118786,0.493606551038556,0.506393448961444,0.11784010176908849,0.8821598982309115,1.0
50,[714609],C1S9,3,0,stable,2,0.988747357395993,0.04744237194719776,0.026847942311604752,0.03847302858204419,1.7757216419740847,0.42604372,0.015200000000000002,0.9302203155963519,0.014716397108451839,0.011420714371967122,0.8880395869494686,0.11196041305053138,0.9511673757849469,0.0488326242150531,0.493606551038556,0.506393448961444,0.11784010176908849,0.8821598982309115,0.0
51,[723444],C1S9,3,0,stable,2,0.988747357395993,0.04744237194719776,0.026847942311604752,0.038503909867081194,1.7757216419740847,0.42604372,0.015200000000000002,0.9371982840367167,0.0005019145965632388,0.011420714371967122,0.8880395869494686,0.11196041305053138,0.9511673757849469,0.0488326242150531,0.4935895691162489,0.5064104308837512,0.11625359044957369,0.8837464095504263,0.0
52,[732418],C1S9,3,0,stable,2,0.988747357395993,0.04744237194719776,0.026847942311604752,0.0385262111073444,1.7757216419740847,0.42604372,0.015200000000000002,0.943478455633045,0.0003626448480708621,0.011420714371967122,0.8880395869494686,0.11196041305053138,0.9511673757849469,0.0488326242150531,0.49357730545412903,0.5064226945458711,0.11484162257377913,0.8851583774262209,0.0
53,[738099],C1S7,1,1,stable,1,0.988747357395993,0.04744237194719776,0.026847942311604752,0.03854336602576521,1.7757216419740847,0.42604372,0.015200000000000002,0.9491306100697405,0.00027906069773517284,0.011420714371967122,0.8880395869494686,0.11196041305053138,0.9511673757849469,0.0488326242150531,0.49356787180813216,0.5064321281918679,0.11358363481651271,0.8864163651834873,1.0
54,[747154],C1S9,3,0,stable,2,0.9889100273930277,0.04744237194719776,0.026847942311604752,0.03854336602576521,1.7881494777766762,0.42604372,0.015200000000000002,0.9491306100697405,0.014456159567074627,0.011252642604007046,0.8880751637302011,0.11192483626979895,0.9524217699271716,0.04757823007282843,0.49356787180813216,0.5064321281918679,0.11358363481651271,0.8864163651834873,0.0
55,[753774],C1S7,1,1,stable,1,0.9889100273930277,0.04744237194719776,0.026847942311604752,0.03855743302231904,1.7881494777766762,0.42604372,0.015200000000000002,0.9542175490627665,0.0002288930526153385,0.011252642604007046,0.8880751637302011,0.11192483626979895,0.9524217699271716,0.04757823007282843,0.49356013624193196,0.506439863758068,0.11246173475269232,0.8875382652473077,1.0
56,[761636],C1S9,3,0,stable,2,0.9890677121873999,0.04744237194719776,0.026847942311604752,0.03855743302231904,1.7993345299990087,0.42604372,0.015200000000000002,0.9542175490627665,0.01421868204373093,0.01108997260697231,0.888109640789956,0.11189035921004405,0.9535244979836782,0.0464755020163218,0.49356013624193196,0.506439863758068,0.11246173475269232,0.8875382652473077,0.0
57,[767886],C1S7,1,1,stable,1,0.9890677121873999,0.04744237194719776,0.026847942311604752,0.03856964647738547,1.7993345299990087,0.42604372,0.015200000000000002,0.9587957941564899,0.00019877839854688407,0.01108997260697231,0.888109640789956,0.11189035921004405,0.9535244979836782,0.0464755020163218,0.4935534199571399,0.50644658004286,0.11146031067759524,0.8885396893224049,1.0
58,[777286],C1S9,3,0,stable,2,0.9892207352804594,0.04744237194719776,0.026847942311604752,0.03856964647738547,1.8094010769991078,0.42604372,0.015200000000000002,0.9587957941564899,0.013997353132538626,0.010932287812600139,0.8881430897150058,0.11185691028499417,0.9544961288709188,0.04550387112908116,0.4935534199571399,0.50644658004286,0.11146031067759524,0.8885396893224049,0.0
59,[785091],C1S9,3,0,stable,2,0.9892207352804594,0.04744237194719776,0.026847942311604752,0.03858074678209662,1.8094010769991078,0.42604372,0.015200000000000002,0.9629162147408409,0.000180697392650745,0.010932287812600139,0.8881430897150058,0.11185691028499417,0.9544961288709188,0.04550387112908116,0.4935473158053939,0.5064526841946061,0.1105657054895183,0.8894342945104817,0.0
60,[790975],C1S7,1,1,stable,1,0.9892207352804594,0.04744237194719776,0.026847942311604752,0.03859117808611148,1.8094010769991078,0.42604372,0.015200000000000002,0.9666245932667568,0.00016983768880835036,0.010932287812600139,0.8881430897150058,0.11185691028499417,0.9544961288709188,0.04550387112908116,0.4935415795445605,0.5064584204554394,0.10976594304280542,0.8902340569571946,1.0
61,[799040],C1S9,3,0,stable,2,0.9893693602592795,0.04744237194719776,0.026847942311604752,0.03859117808611148,1.818460969299197,0.42604372,0.015200000000000002,0.9666245932667568,0.013788044239293478,0.010779264719540604,0.8881755689004343,0.11182443109956583,0.9553540304402872,0.04464596955971276,0.4935415795445605,0.5064584204554394,0.10976594304280542,0.8902340569571946,0.0
62,[804613],C1S7,1,1,stable,1,0.9893693602592795,0.04744237194719776,0.026847942311604752,0.038601206848952116,1.818460969299197,0.42604372,0.015200000000000002,0.9699621339400811,0.00016331143519889875,0.010779264719540604,0.8881755689004343,0.11182443109956583,0.9553540304402872,0.04464596955971276,0.49353606464606997,0.5064639353539301,0.10905049763093723,0.8909495023690629,1.0
63,[811975],C1S7,1,1,stable,1,0.9895138109485502,0.04744237194719776,0.026847942311604752,0.038601206848952116,1.8266148723692774,0.42604372,0.015200000000000002,0.9699621339400811,0.013588146413936356,0.010630639740720538,0.8882071279739525,0.11179287202604751,0.9561129402884406,0.043887059711559366,0.49353606464606997,0.5064639353539301,0.10905049763093723,0.8909495023690629,1.0
64,[818165],C1S7,1,1,stable,1,0.9896542837522547,0.04744237194719776,0.026847942311604752,0.038601206848952116,1.8339533851323497,0.42604372,0.015200000000000002,0.9699621339400811,0.013395982374086726,0.010486189051449823,0.8882378105059506,0.11176218949404935,0.9567854223491331,0.04321457765086688,0.49353606464606997,0.5064639353539301,0.10905049763093723,0.8909495023690629,1.0
65,[826330],C1S9,3,0,stable,2,0.9897909552940954,0.04744237194719776,0.026847942311604752,0.038601206848952116,1.8405580466191147,0.42604372,0.015200000000000002,0.9699621339400811,0.013210447548324672,0.010345716247745274,0.8882676556881752,0.11173234431182476,0.9573822342804662,0.042617765719533775,0.49353606464606997,0.5064639353539301,0.10905049763093723,0.8909495023690629,0.0
66,[833029],C1S7,1,1,stable,1,0.9897909552940954,0.04744237194719776,0.026847942311604752,0.03861099293576991,1.8405580466191147,0.42604372,0.015200000000000002,0.972965920546073,0.00015938565427038714,0.010345716247745274,0.8882676556881752,0.11173234431182476,0.9573822342804662,0.042617765719533775,0.4935306831986202,0.5064693168013797,0.1084100990527128,0.8915899009472873,1.0
67,[841444],C1S9,3,0,stable,2,0.9899239872207626,0.04744237194719776,0.026847942311604752,0.03861099293576991,1.8465022419572032,0.42604372,0.015200000000000002,0.972965920546073,0.013030790881947082,0.010209044705904557,0.8882966993900481,0.111703300609952,0.9579126247827382,0.04208737521726188,0.4935306831986202,0.5064693168013797,0.1084100990527128,0.8915899009472873,0.0
68,[847729],C1S7,1,1,stable,1,0.9899239872207626,0.04744237194719776,0.026847942311604752,0.038620632262191805,1.8465022419572032,0.42604372,0.015200000000000002,0.9756693284914657,0.00015702039962646236,0.010209044705904557,0.8882966993900481,0.111703300609952,0.9579126247827382,0.04208737521726188,0.49352538245735206,0.506474617542648,0.10783656714522068,0.8921634328547794,1.0
69,[856028],C1S9,3,0,stable,2,0.9900535292867964,0.04744237194719776,0.026847942311604752,0.038620632262191805,1.851852017761483,0.42604372,0.015200000000000002,0.9756693284914657,0.012856480918786958,0.01007601277923742,0.8883249748380225,0.1116750251619775,0.9583845755657789,0.041615424434220956,0.49352538245735206,0.506474617542648,0.10783656714522068,0.8921634328547794,0.0
70,[863697],C1S9,3,0,stable,2,0.9900535292867964,0.04744237194719776,0.026847942311604752,0.038630182376686306,1.851852017761483,0.42604372,0.015200000000000002,0.9781023956423192,0.00015559160751368563,0.01007601277923742,0.8883249748380225,0.1116750251619775,0.9583845755657789,0.041615424434220956,0.49352013077585855,0.5064798692241415,0.10732267081102091,0.8926773291889791,0.0
71,[872452],C1S9,3,0,stable,2,0.9900535292867964,0.04744237194719776,0.026847942311604752,0.038639677808347525,1.851852017761483,0.42604372,0.015200000000000002,0.9802921560780873,0.0001547247821315251,0.01007601277923742,0.8883249748380225,0.1116750251619775,0.9583845755657789,0.041615424434220956,0.4935149091662938,0.5064850908337062,0.10686200748346877,0.8931379925165314,0.0
72,[879387],C1S7,1,1,stable,1,0.9900535292867964,0.04744237194719776,0.026847942311604752,0.03864913927497656,1.851852017761483,0.42604372,0.015200000000000002,0.9822629404702785,0.00015419519147056752,0.01007601277923742,0.8883249748380225,0.1116750251619775,0.9583845755657789,0.041615424434220956,0.49350970623576396,0.506490293764236,0.10644889971045735,0.8935511002895427,1.0
73,[886514],C1S7,1,1,stable,1,0.9901797213931808,0.04744237194719776,0.026847942311604752,0.03864913927497656,1.8566668159853348,0.42604372,0.015200000000000002,0.9822629404702785,0.012687123907873998,0.009946470713203648,0.8883525130653747,0.11164748693462538,0.9588049993497353,0.041195000650264595,0.49350970623576396,0.506490293764236,0.10644889971045735,0.8935511002895427,1.0
74,[894359],C1S9,3,0,stable,2,0.9903026949840353,0.04744237194719776,0.026847942311604752,0.03864913927497656,1.8610001343868012,0.42604372,0.015200000000000002,0.9822629404702785,0.01252241364813401,0.009820278606819222,0.888379343221085,0.11162065677891493,0.9591799027516483,0.04082009724835175,0.49350970623576396,0.506490293764236,0.10644889971045735,0.8935511002895427,0.0
75,[899948],C1S7,1,1,stable,1,0.9903026949840353,0.04744237194719776,0.026847942311604752,0.03865857920771809,1.8610001343868012,0.42604372,0.015200000000000002,0.9840366464232506,0.00015386797560736396,0.009820278606819222,0.888379343221085,0.11162065677891493,0.9591799027516483,0.04082009724835175,0.49350451514827914,0.5064954848517208,0.10607830613009606,0.893921693869904,1.0
76,[906279],C1S7,1,1,stable,1,0.9904225740451309,0.04744237194719776,0.026847942311604752,0.03865857920771809,1.864900120948121,0.42604372,0.015200000000000002,0.9840366464232506,0.012362100696862737,0.009697305015964663,0.8884054927912454,0.11159450720875469,0.9595145209782204,0.040485479021779534,0.49350451514827914,0.5064954848517208,0.10607830613009606,0.893921693869904,1.0
77,[79427],C1S9,3,0,uncertain,2,0.9905394758515339,0.04744237194719776,0.026847942311604752,0.03865857920771809,1.868410108853309,0.42604372,0.015200000000000002,0.9840366464232506,0.012205973395552192,0.009577425954869101,0.7731223157916159,0.2268776842083841,0.8670445564174428,0.13295544358255726,0.4961616184134838,0.5038383815865163,0.22106210468973292,0.7789378953102671,0.0
