,time_step,outcome_type,stimulus,outcome,stage,exp_outcome,go_Q_lick,go_Q_nolick,nogo_Q_lick,nogo_Q_nolick,go_Q_lick_ql,go_Q_nolick_ql,nogo_Q_lick_ql,nogo_Q_nolick_ql,alpha,Q_PE,go_P_lick,go_P_nolick,go_P_lick_ql,go_P_nolick_ql,nogo_P_lick,nogo_P_nolick,nogo_P_lick_ql,nogo_P_nolick_ql,motivation
10,132808,C1S9,0,3,stable,2,0.9822630109163303,0.0332992,0.028,0.03782275647902321,1.22932,0.1252,0.028,0.483439348,0.004817296709795013,0.018234982538592015,0.921817822946651,0.07818217705334898,0.9463794901678261,0.05362050983217389,0.49361555530552453,0.5063844446944755,0.2343082163870056,0.7656917836129945,0.0
11,139211,C1S7,1,1,stable,1,0.9822630109163303,0.0332992,0.028,0.03800633822701771,1.22932,0.1252,0.028,0.5350954132,0.0029525552693979848,0.018234982538592015,0.921817822946651,0.07818217705334898,0.9463794901678261,0.05362050983217389,0.4934962469909711,0.506503753009029,0.21107660934601682,0.7889233906539832,1.0
12,147482,C1S9,0,3,stable,2,0.9826178163078896,0.0332992,0.028,0.03800633822701771,1.2963879999999999,0.1252,0.028,0.5350954132,0.0200036990430342,0.01773698908366972,0.9218842809709965,0.07811571902900359,0.9545700217901217,0.04542997820987822,0.4934962469909711,0.506503753009029,0.21107660934601682,0.7889233906539832,0.0
13,155629,C1S9,0,3,stable,2,0.9826178163078896,0.0332992,0.028,0.03812000526875999,1.2963879999999999,0.1252,0.028,0.58158587188,0.001833526823411773,0.01773698908366972,0.9218842809709965,0.07811571902900359,0.9545700217901217,0.04542997820987822,0.4934223760571098,0.5065776239428902,0.19165016643602958,0.8083498335639704,0.0
14,162128,C1S7,1,1,stable,1,0.9826178163078896,0.0332992,0.028,0.03819190958061131,1.2963879999999999,0.1252,0.028,0.623427284692,0.0011619960887783037,0.01773698908366972,0.9218842809709965,0.07811571902900359,0.9545700217901217,0.04542997820987822,0.49337564640047543,0.5066243535995245,0.17535927457152772,0.8246407254284723,1.0
15,169171,C1S7,1,1,stable,1,0.9828763189032863,0.0332992,0.028,0.03819190958061131,1.3567491999999999,0.1252,0.028,0.623427284692,0.014871698514729461,0.01738218369211042,0.9219326681113871,0.07806733188861298,0.9609105201423065,0.03908947985769351,0.49337564640047543,0.5066243535995245,0.17535927457152772,0.8246407254284723,1.0
16,175715,C1S7,1,1,stable,1,0.9830692406819143,0.0332992,0.028,0.03819190958061131,1.4110742799999998,0.1252,0.028,0.623427284692,0.011266373015146306,0.017123681096713694,0.9219687617971214,0.07803123820287865,0.965883863784679,0.03411613621532092,0.49337564640047543,0.5066243535995245,0.17535927457152772,0.8246407254284723,1.0
17,181868,C1S7,1,1,stable,1,0.9832170969874037,0.0332992,0.028,0.03819190958061131,1.4599668519999998,0.1252,0.028,0.623427284692,0.0087329990765067,0.016930759318085742,0.9219964138547904,0.07800358614520955,0.9698335422779637,0.030166457722036296,0.49337564640047543,0.5066243535995245,0.17535927457152772,0.8246407254284723,1.0
18,188076,C1S7,1,1,stable,1,0.9833337758326373,0.0332992,0.028,0.03819190958061131,1.5039701667999998,0.1252,0.028,0.623427284692,0.006952244504184506,0.01678290301259633,0.9220182287772607,0.07798177122273928,0.9730067040095682,0.02699329599043172,0.49337564640047543,0.5066243535995245,0.17535927457152772,0.8246407254284723,1.0
19,197340,C1S9,0,3,stable,2,0.9834287713497982,0.0332992,0.028,0.03819190958061131,1.5435731501199998,0.1252,0.028,0.623427284692,0.0056998823612972906,0.016666224167362742,0.9220359855400916,0.07796401445990848,0.9755833468359617,0.02441665316403823,0.49337564640047543,0.5066243535995245,0.17535927457152772,0.8246407254284723,0.0
20,206266,C1S9,0,3,stable,2,0.9834287713497982,0.0332992,0.028,0.038238822276245914,1.5435731501199998,0.1252,0.028,0.6610845562228,0.0007590057436863708,0.016666224167362742,0.9220359855400916,0.07796401445990848,0.9755833468359617,0.02441665316403823,0.4933451585254118,0.5066548414745883,0.16164760458006217,0.8383523954199379,0.0
21,212575,C1S7,1,1,stable,1,0.9834287713497982,0.0332992,0.028,0.038270762972497235,1.5435731501199998,0.1252,0.028,0.6949761006005201,0.0005171646239355766,0.016666224167362742,0.9220359855400916,0.07796401445990848,0.9755833468359617,0.02441665316403823,0.49332440076217493,0.506675599237825,0.15005906678763511,0.849940933212365,1.0
22,221840,C1S9,0,3,stable,2,0.9835086194684689,0.0332992,0.028,0.038270762972497235,1.579215835108,0.1252,0.028,0.6949761006005201,0.004818479085418192,0.016571228650201775,0.9220509080559517,0.07794909194404834,0.9776961836667399,0.022303816333260038,0.49332440076217493,0.506675599237825,0.15005906678763511,0.849940933212365,0.0
23,227264,C1S7,1,1,stable,1,0.9835086194684689,0.0332992,0.028,0.03829372797779313,1.579215835108,0.1252,0.028,0.7254784905404681,0.0003720280113888487,0.016571228650201775,0.9220509080559517,0.07794909194404834,0.9776961836667399,0.022303816333260038,0.493309476175536,0.506690523824464,0.14022239302611153,0.8597776069738884,1.0
24,236327,C1S9,0,3,stable,2,0.9835778421105873,0.0332992,0.028,0.03829372797779313,1.6112942515972,0.1252,0.028,0.7254784905404681,0.004197504386369289,0.016491380531531097,0.9220638427002672,0.07793615729973288,0.9794442589057036,0.02055574109429631,0.493309476175536,0.506690523824464,0.14022239302611153,0.8597776069738884,0.0
25,244042,C1S9,0,3,stable,2,0.9835778421105873,0.0332992,0.028,0.03831130951880239,1.6112942515972,0.1252,0.028,0.7529306414864213,0.00028492307885551605,0.016491380531531097,0.9220638427002672,0.07793615729973288,0.9794442589057036,0.02055574109429631,0.493298050223588,0.506701949776412,0.13183625674006985,0.8681637432599301,0.0
26,251002,C1S7,1,1,stable,1,0.9835778421105873,0.0332992,0.028,0.03832566093230916,1.6112942515972,0.1252,0.028,0.7776375773377792,0.00023264253779450725,0.016491380531531097,0.9220638427002672,0.07793615729973288,0.9794442589057036,0.02055574109429631,0.493288723483128,0.5067112765168721,0.12465614264721908,0.8753438573527809,1.0
27,259016,C1S8,1,2,stable,2,0.9836395789299167,0.0332992,0.028,0.03832566093230916,1.64016482643748,0.1252,0.028,0.7776375773377792,0.0037593609649291377,0.016422157889412703,0.922075376918319,0.07792462308168112,0.9809023673512709,0.019097632648729105,0.493288723483128,0.5067112765168721,0.12465614264721908,0.8753438573527809,0.0
28,266750,C1S9,0,3,stable,2,0.9836395789299167,0.033697176504726686,0.028,0.03832566093230916,1.64016482643748,0.21268,0.028,0.7776375773377792,0.005966592675450397,0.0667008,0.9220009959903976,0.07799900400960247,0.9761413495810163,0.023858650418983662,0.493288723483128,0.5067112765168721,0.12465614264721908,0.8753438573527809,0.0
29,275616,C1S9,0,3,stable,2,0.9836395789299167,0.033697176504726686,0.028,0.0383380735012631,1.64016482643748,0.21268,0.028,0.7998738196040013,0.0002012598617443952,0.0667008,0.9220009959903976,0.07799900400960247,0.9761413495810163,0.023858650418983662,0.49328065676865707,0.5067193432313429,0.11848329929963286,0.8815167007003671,0.0
30,282371,C1S7,1,1,stable,1,0.9836395789299167,0.033697176504726686,0.028,0.038349321736923854,1.64016482643748,0.21268,0.028,0.8198864376436011,0.00018241784354537403,0.0667008,0.9220009959903976,0.07799900400960247,0.9761413495810163,0.023858650418983662,0.4932733467373325,0.5067266532626675,0.11315569469108043,0.8868443053089196,1.0
31,289706,C1S7,1,1,stable,1,0.983721293276763,0.033697176504726686,0.028,0.038349321736923854,1.666148343793732,0.21268,0.028,0.8198864376436011,0.004994635926319441,0.016360421070083286,0.9220162735213207,0.07798372647867939,0.9776651216946909,0.022334878305309055,0.4932733467373325,0.5067266532626675,0.11315569469108043,0.8868443053089196,1.0
32,298916,C1S9,0,3,stable,2,0.9837914574407959,0.033697176504726686,0.028,0.038349321736923854,1.6895335094143586,0.21268,0.028,0.8198864376436011,0.004310180484585456,0.016278706723236946,0.9220293894135296,0.07797061058647038,0.9789549268726208,0.02104507312737917,0.4932733467373325,0.5067266532626675,0.11315569469108043,0.8868443053089196,0.0
33,305658,C1S7,1,1,stable,1,0.9837914574407959,0.033697176504726686,0.028,0.03835987025332327,1.6895335094143586,0.21268,0.028,0.837897793879241,0.00017110138439030057,0.016278706723236946,0.9220293894135296,0.07797061058647038,0.9789549268726208,0.02104507312737917,0.4932664914439124,0.5067335085560877,0.10854072911807758,0.8914592708819223,1.0
34,312016,C1S7,1,1,stable,1,0.9838534965040662,0.033697176504726686,0.028,0.03835987025332327,1.7105801584729228,0.21268,0.028,0.837897793879241,0.0038275534671700254,0.01620854255920412,0.9220409847863034,0.07795901521369676,0.9800532446808152,0.019946755319184745,0.4932664914439124,0.5067335085560877,0.10854072911807758,0.8914592708819223,1.0
35,321514,C1S9,0,3,stable,2,0.9839097931066304,0.033697176504726686,0.028,0.03835987025332327,1.7295221426256304,0.21268,0.028,0.837897793879241,0.0034866126018157093,0.01614650349593383,0.9220515055017989,0.07794849449820108,0.9809935888090029,0.019006411190997042,0.4932664914439124,0.5067335085560877,0.10854072911807758,0.8914592708819223,0.0
36,330400,C1S9,0,3,stable,2,0.9839097931066304,0.033697176504726686,0.028,0.03836999778583865,1.7295221426256304,0.21268,0.028,0.8541080144913169,0.00016430096038085707,0.01614650349593383,0.9220515055017989,0.07794849449820108,0.9809935888090029,0.019006411190997042,0.4932599097428224,0.5067400902571777,0.10452941693413638,0.8954705830658636,0.0
37,339110,C1S9,0,3,stable,2,0.9839097931066304,0.033697176504726686,0.028,0.0383798715641428,1.7295221426256304,0.21268,0.028,0.8686972130421852,0.00016021057844267558,0.01614650349593383,0.9220515055017989,0.07794849449820108,0.9809935888090029,0.019006411190997042,0.4932534929542759,0.5067465070457241,0.1010317626284068,0.8989682373715931,0.0
38,346450,C1S9,0,3,stable,2,0.9839097931066304,0.033697176504726686,0.028,0.0383895919222235,1.7295221426256304,0.21268,0.028,0.8818274917379667,0.00015774647550146256,0.01614650349593383,0.9220515055017989,0.07794849449820108,0.9809935888090029,0.019006411190997042,0.49324717587290734,0.5067528241270927,0.0979730922690278,0.9020269077309722,0.0
39,353427,C1S7,1,1,stable,1,0.9839097931066304,0.033697176504726686,0.028,0.038399219059444094,1.7295221426256304,0.21268,0.028,0.89364474256417,0.00015625829337865405,0.01614650349593383,0.9220515055017989,0.07794849449820108,0.9809935888090029,0.019006411190997042,0.49324091937618103,0.5067590806238189,0.09529114196992473,0.9047088580300753,1.0
40,359738,C1S7,1,1,stable,1,0.9839620080672081,0.033697176504726686,0.028,0.038399219059444094,1.7465699283630673,0.21268,0.028,0.89364474256417,0.0032451391659394763,0.016090206893369596,0.9220612622777336,0.0779387377222665,0.9818026405681664,0.01819735943183355,0.49324091937618103,0.5067590806238189,0.09529114196992473,0.9047088580300753,1.0
41,367219,C1S7,1,1,stable,1,0.9840113007875049,0.033697176504726686,0.028,0.038399219059444094,1.7619129355267606,0.21268,0.028,0.89364474256417,0.003073497012797227,0.016037991932791873,0.9220704719841648,0.0779295280158352,0.982501825359288,0.017498174640711933,0.49324091937618103,0.5067590806238189,0.09529114196992473,0.9047088580300753,1.0
42,373752,C1S7,1,1,stable,1,0.984058481566118,0.033697176504726686,0.028,0.038399219059444094,1.7757216419740847,0.21268,0.028,0.89364474256417,0.002950882869582815,0.015988699212495128,0.9220792861684498,0.07792071383155023,0.9831084886330804,0.016891511366919548,0.49324091937618103,0.5067590806238189,0.09529114196992473,0.9047088580300753,1.0
43,380101,C1S7,1,1,stable,1,0.98410411725418,0.033697176504726686,0.028,0.038399219059444094,1.7881494777766762,0.21268,0.028,0.89364474256417,0.002862693930402072,0.01594151843388203,0.9220878108347909,0.07791218916520912,0.9836367811693487,0.01636321883065126,0.49324091937618103,0.5067590806238189,0.09529114196992473,0.9047088580300753,1.0
44,389101,C1S9,0,3,stable,2,0.9841486047415319,0.033697176504726686,0.028,0.038399219059444094,1.7993345299990087,0.21268,0.028,0.89364474256417,0.0027986798885724497,0.01589588274581999,0.9220961201973893,0.07790387980261068,0.9840983314433401,0.01590166855665978,0.49324091937618103,0.5067590806238189,0.09529114196992473,0.9047088580300753,0.0
45,394315,C1S7,1,1,stable,1,0.9841486047415319,0.033697176504726686,0.028,0.03840878909539692,1.7993345299990087,0.21268,0.028,0.904280268307753,0.00015535575696774834,0.01589588274581999,0.9220961201973893,0.07790387980261068,0.9840983314433401,0.01590166855665978,0.4932346999906007,0.5067653000093992,0.09293374318352356,0.9070662568164765,1.0
46,400502,C1S7,1,1,stable,1,0.9841922221648949,0.033697176504726686,0.028,0.03840878909539692,1.8094010769991078,0.21268,0.028,0.904280268307753,0.002751645684924121,0.015851395258468126,0.9221042662619501,0.07789573373804985,0.9845027606441934,0.015497239355806549,0.4932346999906007,0.5067653000093992,0.09293374318352356,0.9070662568164765,1.0
47,409540,C1S9,0,3,stable,2,0.9842351646394668,0.033697176504726686,0.028,0.03840878909539692,1.818460969299197,0.21268,0.028,0.904280268307753,0.0027165408712021407,0.01580777783510512,0.9221122855100802,0.07788771448991985,0.9848580804019558,0.01514191959804422,0.4932346999906007,0.5067653000093992,0.09293374318352356,0.9070662568164765,0.0
48,418482,C1S9,0,3,stable,2,0.9842351646394668,0.033697176504726686,0.028,0.0384183237021732,1.818460969299197,0.21268,0.028,0.9138522414769776,0.0001548046650852521,0.01580777783510512,0.9221122855100802,0.07788771448991985,0.9848580804019558,0.01514191959804422,0.4932285036318551,0.5067714963681448,0.09085697751074408,0.9091430224892559,0.0
49,426510,C1S9,0,3,stable,2,0.9842351646394668,0.033697176504726686,0.028,0.038427835883493654,1.818460969299197,0.21268,0.028,0.9224670173292798,0.00015446447534897805,0.01580777783510512,0.9221122855100802,0.07788771448991985,0.9848580804019558,0.01514191959804422,0.4932223218490578,0.5067776781509422,0.08902370081748759,0.9109762991825123,0.0
50,432571,C1S7,1,1,stable,1,0.9842351646394668,0.033697176504726686,0.028,0.038437333442103455,1.818460969299197,0.21268,0.028,0.9302203155963519,0.00015425084932589318,0.01580777783510512,0.9221122855100802,0.07788771448991985,0.9848580804019558,0.01514191959804422,0.4932161495713452,0.5067838504286549,0.0874023581922638,0.9125976418077362,1.0
51,440868,C1S9,0,3,stable,2,0.9842775692148733,0.033697176504726686,0.028,0.038437333442103455,1.8266148723692774,0.21268,0.028,0.9302203155963519,0.002689820377868158,0.01576483536053319,0.9221202035670842,0.07787979643291569,0.9851710023518823,0.014828997648117686,0.4932161495713452,0.5067838504286549,0.0874023581922638,0.9125976418077362,0.0
52,447092,C1S7,1,1,stable,1,0.9842775692148733,0.033697176504726686,0.028,0.038446821060179166,1.8266148723692774,0.21268,0.028,0.9371982840367167,0.00015411317615343246,0.01576483536053319,0.9221202035670842,0.07787979643291569,0.9851710023518823,0.014828997648117686,0.493209983755856,0.506790016244144,0.08596602845594861,0.9140339715440514,1.0
53,454402,C1S7,1,1,stable,1,0.9843195323166638,0.033697176504726686,0.028,0.038446821060179166,1.8339533851323497,0.21268,0.028,0.9371982840367167,0.0026689958037640453,0.015722430785126695,0.9221280384637726,0.07787196153622747,0.9854471808979985,0.01455281910200143,0.493209983755856,0.506790016244144,0.08596602845594861,0.9140339715440514,1.0
54,460789,C1S7,1,1,stable,1,0.9843611219417158,0.033697176504726686,0.028,0.038446821060179166,1.8405580466191147,0.21268,0.028,0.9371982840367167,0.0026523204468016414,0.015680467683336197,0.9221358029168744,0.07786419708312554,0.9856914049707661,0.014308595029233812,0.493209983755856,0.506790016244144,0.08596602845594861,0.9140339715440514,1.0
55,469346,C1S9,0,3,stable,2,0.9844023861882891,0.033697176504726686,0.028,0.038446821060179166,1.8465022419572032,0.21268,0.028,0.9371982840367167,0.0026385682156753604,0.015638878058284233,0.9221435059238788,0.07785649407612118,0.985907750549973,0.01409224945002695,0.493209983755856,0.506790016244144,0.08596602845594861,0.9140339715440514,0.0
56,484203,C1S8,1,2,stable,2,0.9844023861882891,0.033697176504726686,0.028,0.038456301547562015,1.8465022419572032,0.21268,0.028,0.943478455633045,0.00015402108463188032,0.015638878058284233,0.9221435059238788,0.07785649407612118,0.985907750549973,0.01409224945002695,0.4932038225765264,0.5067961774234737,0.08469165037455645,0.9153083496254435,0.0
57,492328,C1S8,1,2,stable,2,0.9844023861882891,0.034039440890777865,0.028,0.038456301547562015,1.8465022419572032,0.291412,0.028,0.943478455633045,0.005162138925736418,0.06630282349527332,0.9220795925764682,0.07792040742353187,0.9827617273086724,0.01723827269132758,0.4932038225765264,0.5067961774234737,0.08469165037455645,0.9153083496254435,0.0
58,499540,C1S9,0,3,stable,2,0.9844023861882891,0.034495328957496664,0.028,0.038456301547562015,1.8465022419572032,0.3622708,0.028,0.943478455633045,0.006911525203476599,0.06596055910922213,0.9219943869103463,0.07800561308965363,0.9793465208977227,0.020653479102277265,0.4932038225765264,0.5067961774234737,0.08469165037455645,0.9153083496254435,0.0
59,506003,C1S7,1,1,stable,1,0.9844023861882891,0.034495328957496664,0.028,0.03846577659069396,1.8465022419572032,0.3622708,0.028,0.9491306100697405,0.00015395634923156618,0.06596055910922213,0.9219943869103463,0.07800561308965363,0.9793465208977227,0.020653479102277265,0.4931976649373691,0.506802335062631,0.08355939318620746,0.9164406068137925,1.0
60,515558,C1S9,0,3,stable,2,0.9844900127768017,0.034495328957496664,0.028,0.03846577659069396,1.851852017761483,0.3622708,0.028,0.9491306100697405,0.005617948333019163,0.015597613811710875,0.9220107709741128,0.0779892290258872,0.9796259975685357,0.020374002431464252,0.4931976649373691,0.506802335062631,0.08355939318620746,0.9164406068137925,0.0
61,520833,C1S7,1,1,stable,1,0.9844900127768017,0.034495328957496664,0.028,0.03847524720197788,1.851852017761483,0.3622708,0.028,0.9542175490627665,0.00015390803294824577,0.015597613811710875,0.9220107709741128,0.0779892290258872,0.9796259975685357,0.020374002431464252,0.4931915101804426,0.5068084898195574,0.08255214217366963,0.9174478578263303,1.0
62,528668,C1S9,0,3,stable,2,0.9845630347767909,0.034495328957496664,0.028,0.03847524720197788,1.8566668159853348,0.3622708,0.028,0.9542175490627665,0.0047080631942733285,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931915101804426,0.5068084898195574,0.08255214217366963,0.9174478578263303,0.0
63,536678,C1S9,0,3,stable,2,0.9845630347767909,0.034495328957496664,0.028,0.0384847139893932,1.8566668159853348,0.3622708,0.028,0.9587957941564899,0.00015386957256696959,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931853579106327,0.5068146420893672,0.08165507631303605,0.9183449236869641,0.0
64,544281,C1S9,0,3,stable,2,0.9845630347767909,0.034495328957496664,0.028,0.038494177318265044,1.8566668159853348,0.3622708,0.028,0.9629162147408409,0.00015383702955078856,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931792078905216,0.5068207921094783,0.08085531991866263,0.9191446800813374,0.0
65,553080,C1S9,0,3,stable,2,0.9845630347767909,0.034495328957496664,0.028,0.038503637408325665,1.8566668159853348,0.3622708,0.028,0.9666245932667568,0.0001538080404122081,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931730599773096,0.5068269400226904,0.08014165400579037,0.9198583459942096,0.0
66,560554,C1S9,0,3,stable,2,0.9845630347767909,0.034495328957496664,0.028,0.038513094391951296,1.8566668159853348,0.3622708,0.028,0.9699621339400811,0.0001537811868389992,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931669140849679,0.5068330859150321,0.07950427605410308,0.9204957239458968,0.0
67,569124,C1S9,0,3,stable,2,0.9845630347767909,0.034495328957496664,0.028,0.03852254834910423,1.8566668159853348,0.3622708,0.028,0.972965920546073,0.00015375561771144823,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931607701615305,0.5068392298384694,0.07893459916944107,0.9210654008305589,0.0
68,574988,C1S7,1,1,stable,1,0.9845630347767909,0.034495328957496664,0.028,0.03853199932829806,1.8566668159853348,0.3622708,0.028,0.9756693284914657,0.0001537308222777647,0.015509987223198296,0.9220244219247693,0.07797557807523083,0.9798743581509758,0.020125641849024205,0.4931546281754695,0.5068453718245306,0.07842508345420139,0.9215749165457986,1.0
69,583186,C1S9,0,3,stable,2,0.9846258245170151,0.034495328957496664,0.028,0.03853199932829806,1.8610001343868012,0.3622708,0.028,0.9756693284914657,0.0040674924971517866,0.015436965223209143,0.9220361582771438,0.07796384172285632,0.9800953456951,0.0199046543049,0.4931546281754695,0.5068453718245306,0.07842508345420139,0.9215749165457986,0.0
70,590465,C1S9,0,3,stable,2,0.9846258245170151,0.034495328957496664,0.028,0.038541447359176854,1.8610001343868012,0.3622708,0.028,0.9781023956423192,0.00015370649403836077,0.015436965223209143,0.9220361582771438,0.07796384172285632,0.9800953456951,0.0199046543049,0.4931484881075196,0.5068515118924803,0.07796909382257057,0.9220309061774294,0.0
71,598458,C1S9,0,3,stable,2,0.9846258245170151,0.034495328957496664,0.028,0.038550892460062616,1.8610001343868012,0.3622708,0.028,0.9802921560780873,0.0001536824490638396,0.015436965223209143,0.9220361582771438,0.07796384172285632,0.9800953456951,0.0199046543049,0.4931423499457738,0.5068576500542262,0.07756077962138674,0.9224392203786133,0.0
72,605293,C1S7,1,1,stable,1,0.9846258245170151,0.034495328957496664,0.028,0.03856033464248378,1.8610001343868012,0.3622708,0.028,0.9822629404702785,0.00015365857697824116,0.015436965223209143,0.9220361582771438,0.07796384172285632,0.9800953456951,0.0199046543049,0.4931362136827399,0.5068637863172601,0.07719497230778112,0.9228050276922188,1.0
73,614825,C1S9,0,3,stable,2,0.984681416821003,0.034495328957496664,0.028,0.03856033464248378,1.864900120948121,0.3622708,0.028,0.9822629404702785,0.0036159535221554962,0.01537417548298492,0.9220465479700897,0.07795345202991033,0.9802922007813551,0.01970779921864484,0.4931362136827399,0.5068637863172601,0.07719497230778112,0.9228050276922188,0.0
74,619926,C1S7,1,1,stable,1,0.984681416821003,0.034495328957496664,0.028,0.03856977391389234,1.864900120948121,0.3622708,0.028,0.9840366464232506,0.0001536348115444609,0.01537417548298492,0.9220465479700897,0.07795345202991033,0.9802922007813551,0.01970779921864484,0.4931300793135749,0.506869920686425,0.07686709814214553,0.9231329018578545,1.0
75,629044,C1S9,0,3,stable,2,0.9847319236698939,0.034495328957496664,0.028,0.03856977391389234,1.868410108853309,0.3622708,0.028,0.9840366464232506,0.003297096624458699,0.015318583178997036,0.9220559861391086,0.07794401386089148,0.9804677384124785,0.019532261587521606,0.4931300793135749,0.506869920686425,0.07686709814214553,0.9231329018578545,0.0
76,636892,C1S9,0,3,stable,2,0.9847319236698939,0.034495328957496664,0.028,0.038579210279294056,1.868410108853309,0.3622708,0.028,0.9856329817809255,0.0001536111130127842,0.015318583178997036,0.9220559861391086,0.07794401386089148,0.9804677384124785,0.019532261587521606,0.4931239468350257,0.5068760531649743,0.07657310341904965,0.9234268965809505,0.0
77,644111,C1S9,0,3,stable,2,0.9847319236698939,0.034495328957496664,0.028,0.03858864374222665,1.868410108853309,0.3622708,0.028,0.987069683602833,0.00015358745752837646,0.015318583178997036,0.9220559861391086,0.07794401386089148,0.9804677384124785,0.019532261587521606,0.49311781624479306,0.5068821837552069,0.07630939021016254,0.9236906097898375,0.0
78,652179,C1S9,0,3,stable,2,0.9847319236698939,0.034495328957496664,0.028,0.03859807430534667,1.868410108853309,0.3622708,0.028,0.9883627152425497,0.00015356383077479922,0.015318583178997036,0.9220559861391086,0.07794401386089148,0.9804677384124785,0.019532261587521606,0.49311168754115065,0.5068883124588494,0.0760727609558343,0.9239272390441657,0.0
79,659484,C1S9,0,3,stable,2,0.9847319236698939,0.034495328957496664,0.028,0.03860750197078165,1.868410108853309,0.3622708,0.028,0.9895264437182947,0.00015354022415953287,0.015318583178997036,0.9220559861391086,0.07794401386089148,0.9804677384124785,0.019532261587521606,0.49310556072271555,0.5068944392772845,0.075860370534306,0.924139629465694,0.0
80,665029,C1S7,1,1,stable,1,0.9847319236698939,0.034495328957496664,0.028,0.03861692674034139,1.868410108853309,0.3622708,0.028,0.9905737993464652,0.00015351663252493805,0.015318583178997036,0.9220559861391086,0.07794401386089148,0.9804677384124785,0.019532261587521606,0.49309943578831167,0.5069005642116884,0.07566968467402395,0.9243303153259761,1.0
