,time_step,outcome_type,outcome,stimulus,stage,exp_outcome,go_Q_lick,go_Q_nolick,nogo_Q_lick,nogo_Q_nolick,go_Q_lick_ql,go_Q_nolick_ql,nogo_Q_lick_ql,nogo_Q_nolick_ql,alpha,Q_PE,go_P_lick,go_P_nolick,go_P_lick_ql,go_P_nolick_ql,nogo_P_lick,nogo_P_nolick,nogo_P_lick_ql,nogo_P_nolick_ql,motivation
10,[642296],C1S9,3,0,stable,2,0.9851803408357485,0.028,0.028,0.03782275647902321,1.2963879999999999,0.028,0.028,0.483439348,0.004817296709795013,0.015736556062068252,0.9162881889030313,0.08371181109696868,0.9597270927707439,0.04027290722925606,0.4938610856988797,0.5061389143011203,0.2425777948869993,0.7574222051130008,0.0
11,[650763],C1S6,1,1,stable,1,0.9851803408357485,0.028,0.028,0.03800633822701771,1.2963879999999999,0.028,0.028,0.5350954132,0.0029525552693979848,0.015736556062068252,0.9162881889030313,0.08371181109696868,0.9597270927707439,0.04027290722925606,0.49374636472789885,0.5062536352721012,0.2196446237189989,0.7803553762810012,1.0
12,[660863],C1S6,1,1,stable,1,0.9859352963804616,0.028,0.028,0.03800633822701771,1.3567491999999999,0.028,0.028,0.5350954132,0.05094284128573324,0.014819659164251542,0.9164328457501613,0.08356715424983861,0.9651716079516532,0.034828392048346785,0.49374636472789885,0.5062536352721012,0.2196446237189989,0.7803553762810012,1.0
13,[669892],C1S6,1,1,stable,1,0.9865620107394283,0.028,0.028,0.03800633822701771,1.4110742799999998,0.028,0.028,0.5350954132,0.04455937188012007,0.014064703619538377,0.9165527577253302,0.08344724227466968,0.969459519894285,0.03054048010571505,0.49374636472789885,0.5062536352721012,0.2196446237189989,0.7803553762810012,1.0
14,[681331],C1S9,3,0,stable,2,0.9870860264657506,0.028,0.028,0.03800633822701771,1.4599668519999998,0.028,0.028,0.5350954132,0.03899509935313418,0.013437989260571714,0.9166528998484661,0.08334710015153395,0.972878096250738,0.027121903749262048,0.49374636472789885,0.5062536352721012,0.2196446237189989,0.7803553762810012,0.0
15,[691086],C1S9,3,0,stable,2,0.9870860264657506,0.028,0.028,0.03812000526875999,1.4599668519999998,0.028,0.028,0.58158587188,0.001833526823411773,0.013437989260571714,0.9166528998484661,0.08334710015153395,0.972878096250738,0.027121903749262048,0.49367533406672875,0.5063246659332713,0.20037300955650597,0.799626990443494,0.0
16,[705537],C1S9,3,0,stable,2,0.9870860264657506,0.028,0.028,0.03819190958061131,1.4599668519999998,0.028,0.028,0.623427284692,0.0011619960887783037,0.013437989260571714,0.9166528998484661,0.08334710015153395,0.972878096250738,0.027121903749262048,0.4936304011137108,0.5063695988862892,0.1841367282640958,0.8158632717359042,0.0
17,[712065],C1S6,1,1,stable,1,0.9870860264657506,0.028,0.028,0.038238822276245914,1.4599668519999998,0.028,0.028,0.6610845562228,0.0007590057436863708,0.013437989260571714,0.9166528998484661,0.08334710015153395,0.972878096250738,0.027121903749262048,0.4936010854592028,0.5063989145407972,0.17041182568877491,0.829588174311225,1.0
18,[722921],C1S9,3,0,stable,2,0.9875269776303424,0.028,0.028,0.038238822276245914,1.5039701667999998,0.028,0.028,0.6610845562228,0.03414527398730898,0.01291397353424939,0.9167370832442016,0.08326291675579836,0.9756346327832054,0.024365367216794685,0.4936010854592028,0.5063989145407972,0.17041182568877491,0.829588174311225,0.0
19,[731605],C1S10,4,0,stable,1,0.9875269776303424,0.028,0.028,0.038270762972497235,1.5039701667999998,0.028,0.028,0.6949761006005201,0.0005171646239355766,0.01291397353424939,0.9167370832442016,0.08326291675579836,0.9756346327832054,0.024365367216794685,0.4935811258038729,0.5064188741961271,0.1587657582396298,0.8412342417603702,1.0
20,[751510],C1S9,3,0,stable,2,0.9875269776303424,0.028,0.026624228859956536,0.038270762972497235,1.5039701667999998,0.028,0.015200000000000002,0.6949761006005201,0.001338298774361346,0.01291397353424939,0.9167370832442016,0.08326291675579836,0.9756346327832054,0.024365367216794685,0.49272143037967314,0.5072785696203269,0.15453838559483593,0.8454616144051641,0.0
21,[760287],C1S6,1,1,stable,1,0.9875269776303424,0.028,0.026624228859956536,0.038324140768554935,1.5039701667999998,0.028,0.015200000000000002,0.7254784905404681,0.0008647085016443103,0.01291397353424939,0.9167370832442016,0.08326291675579836,0.9756346327832054,0.024365367216794685,0.4926880763591484,0.5073119236408516,0.14483537689629686,0.8551646231037031,1.0
22,[773359],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.038324140768554935,1.5435731501199998,0.028,0.015200000000000002,0.7254784905404681,0.029918429749242994,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.4926880763591484,0.5073119236408516,0.14483537689629686,0.8551646231037031,0.0
23,[807610],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.038359943664061064,1.5435731501199998,0.028,0.015200000000000002,0.7529306414864213,0.0005805009602180312,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.49266570434954915,0.5073342956504509,0.13654039586312947,0.8634596041368705,0.0
24,[818703],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.038385212427740706,1.5435731501199998,0.028,0.015200000000000002,0.7776375773377792,0.0004099406324667577,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.49264991477770687,0.5073500852222932,0.1294203135868108,0.8705796864131892,0.0
25,[827934],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.03840416385278029,1.5435731501199998,0.028,0.015200000000000002,0.7998738196040013,0.0003075791670523139,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.49263807270075094,0.5073619272992491,0.1232848563308152,0.8767151436691848,0.0
26,[836564],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.038419325257396594,1.5435731501199998,0.028,0.015200000000000002,0.8198864376436011,0.00024614333637860806,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.49262859887980404,0.5073714011201961,0.11797828496555036,0.8820217150344496,0.0
27,[845637],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.038432212040540904,1.5435731501199998,0.028,0.015200000000000002,0.837897793879241,0.00020926667656976825,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.49262054639284253,0.5073794536071575,0.11337266053183881,0.8866273394681612,0.0
28,[855835],C1S9,3,0,stable,2,0.9879001508738697,0.028,0.026624228859956536,0.03844373308487714,1.5435731501199998,0.028,0.015200000000000002,0.8541080144913169,0.00018712779390132005,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.4926133473101477,0.5073866526898524,0.10936244251174439,0.8906375574882556,0.0
29,[864601],C1S6,1,1,stable,1,0.9879001508738697,0.028,0.026624228859956536,0.03845443359193084,1.5435731501199998,0.028,0.015200000000000002,0.8686972130421852,0.0001738329432559149,0.012473022369657638,0.9168082665378415,0.08319173346215854,0.9778806075731435,0.022119392426856545,0.49260666095418043,0.5073933390458195,0.1058601763806333,0.8941398236193667,1.0
30,[874948],C1S6,1,1,stable,1,0.9882175871646698,0.028,0.026624228859956536,0.03845443359193084,1.579215835108,0.028,0.015200000000000002,0.8686972130421852,0.02623473131698562,0.012099849126130269,0.9168687743745112,0.08313122562548883,0.979728103857697,0.02027189614230301,0.49260666095418043,0.5073933390458195,0.1058601763806333,0.8941398236193667,1.0
31,[901486],C1S9,3,0,stable,2,0.9884888715324082,0.028,0.026624228859956536,0.03845443359193084,1.6112942515972,0.028,0.015200000000000002,0.8686972130421852,0.023024517263978105,0.011782412835330214,0.9169204532860916,0.08307954671390838,0.981261074716338,0.018738925283661875,0.49260666095418043,0.5073933390458195,0.1058601763806333,0.8941398236193667,0.0
32,[908013],C1S6,1,1,stable,1,0.9884888715324082,0.028,0.026624228859956536,0.038464640636847174,1.6112942515972,0.028,0.015200000000000002,0.8818274917379667,0.00016584533236161812,0.011782412835330214,0.9169204532860916,0.08307954671390838,0.981261074716338,0.018738925283661875,0.49260028294714137,0.5073997170528586,0.10279305699643357,0.8972069430035664,1.0
33,[917602],C1S7,2,1,stable,2,0.9887217073489774,0.028,0.026624228859956536,0.038464640636847174,1.64016482643748,0.028,0.015200000000000002,0.8818274917379667,0.02022701920361001,0.011511128467591836,0.9169647845566686,0.08303521544333138,0.9825431487393828,0.01745685126061715,0.49260028294714137,0.5073997170528586,0.10279305699643357,0.8972069430035664,0.0
34,[930165],C1S9,3,0,stable,2,0.9887217073489774,0.029355148482914133,0.026624228859956536,0.038464640636847174,1.64016482643748,0.1252,0.015200000000000002,0.8818274917379667,0.01882150670714071,0.07200000000000001,0.9167064661352541,0.08329353386474589,0.9778476883618604,0.022152311638139563,0.49260028294714137,0.5073997170528586,0.10279305699643357,0.8972069430035664,0.0
35,[938807],C1S6,1,1,stable,1,0.9887217073489774,0.029355148482914133,0.026624228859956536,0.03847455044857447,1.64016482643748,0.1252,0.015200000000000002,0.89364474256417,0.0001610425587801237,0.07200000000000001,0.9167064661352541,0.08329353386474589,0.9778476883618604,0.022152311638139563,0.4925940906724968,0.5074059093275032,0.10010018946615025,0.8998998105338497,1.0
36,[948794],C1S6,1,1,stable,1,0.9889085485278998,0.029355148482914133,0.026624228859956536,0.03847455044857447,1.666148343793732,0.1252,0.015200000000000002,0.89364474256417,0.016566441810279803,0.011278292651022648,0.9167421251761189,0.08325787482388113,0.9792119712991474,0.020788028700852574,0.4925940906724968,0.5074059093275032,0.10010018946615025,0.8998998105338497,1.0
37,[957720],C1S6,1,1,stable,1,0.9890704987932292,0.029355148482914133,0.026624228859956536,0.03847455044857447,1.6895335094143586,0.1252,0.015200000000000002,0.89364474256417,0.014601359049969133,0.011091451472100222,0.9167730225027553,0.08322697749724463,0.9803692827461417,0.019630717253858312,0.4925940906724968,0.5074059093275032,0.10010018946615025,0.8998998105338497,1.0
38,[969362],C1S9,3,0,stable,2,0.9892113689582526,0.029355148482914133,0.026624228859956536,0.03847455044857447,1.7105801584729228,0.1252,0.015200000000000002,0.89364474256417,0.01288898389398825,0.01092950120677083,0.9167998896302125,0.08320011036978739,0.9813567224371055,0.01864327756289445,0.4925940906724968,0.5074059093275032,0.10010018946615025,0.8998998105338497,0.0
39,[978313],C1S6,1,1,stable,1,0.9892113689582526,0.029355148482914133,0.026624228859956536,0.038484280759012494,1.7105801584729228,0.1252,0.015200000000000002,0.904280268307753,0.00015815098481949974,0.01092950120677083,0.9167998896302125,0.08320011036978739,0.9813567224371055,0.01864327756289445,0.49258801056377655,0.5074119894362235,0.09773040253385187,0.9022695974661481,1.0
40,[989084],C1S9,3,0,stable,2,0.9893343250735781,0.029355148482914133,0.026624228859956536,0.038484280759012494,1.7295221426256304,0.1252,0.015200000000000002,0.904280268307753,0.011396822715479482,0.010788631041747432,0.9168233336972881,0.08317666630271192,0.9822036511695589,0.017796348830441112,0.49258801056377655,0.5074119894362235,0.09773040253385187,0.9022695974661481,0.0
41,[1005855],C1S9,3,0,stable,2,0.9893343250735781,0.029355148482914133,0.026624228859956536,0.038493902205674134,1.7295221426256304,0.1252,0.015200000000000002,0.9138522414769776,0.00015640631013268735,0.010788631041747432,0.9168233336972881,0.08317666630271192,0.9822036511695589,0.017796348830441112,0.49258199848213285,0.5074180015178671,0.09564049862681237,0.9043595013731877,0.0
42,[1014904],C1S6,1,1,stable,1,0.9893343250735781,0.029355148482914133,0.026624228859956536,0.03850345717082402,1.7295221426256304,0.1252,0.015200000000000002,0.9224670173292798,0.00015534988387393828,0.010788631041747432,0.9168233336972881,0.08317666630271192,0.9822036511695589,0.017796348830441112,0.492576027944419,0.507423972055581,0.09379384886422686,0.9062061511357732,1.0
43,[1024749],C1S6,1,1,stable,1,0.9894420116176073,0.029355148482914133,0.026624228859956536,0.03850345717082402,1.7465699283630673,0.1252,0.015200000000000002,0.9224670173292798,0.010096552236216323,0.010665674926421898,0.9168438613778727,0.08315613862212737,0.9829335139369331,0.017066486063066853,0.492576027944419,0.507423972055581,0.09379384886422686,0.9062061511357732,1.0
44,[1035536],C1S9,3,0,stable,2,0.9895366480012795,0.029355148482914133,0.026624228859956536,0.03850345717082402,1.7619129355267606,0.1252,0.015200000000000002,0.9224670173292798,0.008963486248008877,0.010557988382392747,0.9168618975765406,0.08313810242345934,0.9835651910645984,0.016434808935401522,0.492576027944419,0.507423972055581,0.09379384886422686,0.9062061511357732,0.0
45,[1044118],C1S6,1,1,stable,1,0.9895366480012795,0.029355148482914133,0.026624228859956536,0.03851297108407626,1.7619129355267606,0.1252,0.015200000000000002,0.9302203155963519,0.00015470647315353895,0.010557988382392747,0.9168618975765406,0.08313810242345934,0.9835651910645984,0.016434808935401522,0.49257008306059336,0.5074299169394068,0.09215926086589439,0.9078407391341056,1.0
46,[1052124],C1S6,1,1,stable,1,0.9896201048479967,0.029355148482914133,0.026624228859956536,0.03851297108407626,1.7757216419740847,0.1252,0.015200000000000002,0.9302203155963519,0.007976110019745972,0.010463351998720505,0.9168778001803878,0.08312219981961229,0.9841140090541527,0.01588599094584726,0.49257008306059336,0.5074299169394068,0.09215926086589439,0.9078407391341056,1.0
47,[1061088],C1S6,1,1,stable,1,0.9896939647973754,0.029355148482914133,0.026624228859956536,0.03851297108407626,1.7881494777766762,0.1252,0.015200000000000002,0.9302203155963519,0.007115673934763052,0.010379895152003327,0.9168918717994524,0.08310812820054761,0.9845925037668496,0.015407496233150395,0.49257008306059336,0.5074299169394068,0.09215926086589439,0.9078407391341056,1.0
48,[1087937],C1S9,3,0,stable,2,0.9897595713573966,0.029355148482914133,0.026624228859956536,0.03851297108407626,1.7993345299990087,0.1252,0.015200000000000002,0.9302203155963519,0.006365838921688474,0.01030603520262463,0.9169043691860178,0.08309563081398222,0.985011001699722,0.014988998300277922,0.49257008306059336,0.5074299169394068,0.09215926086589439,0.9078407391341056,0.0
49,[1096759],C1S9,3,0,stable,2,0.9897595713573966,0.029355148482914133,0.026624228859956536,0.03852245920363413,1.7993345299990087,0.1252,0.015200000000000002,0.9371982840367167,0.00015431091280804712,0.01030603520262463,0.9169043691860178,0.08309563081398222,0.985011001699722,0.014988998300277922,0.49256415429636224,0.5074358457036378,0.09071006272587845,0.9092899372741216,0.0
50,[1103908],C1S6,1,1,stable,1,0.9897595713573966,0.029355148482914133,0.026624228859956536,0.03853193068491899,1.7993345299990087,0.1252,0.015200000000000002,0.943478455633045,0.00015406408848119414,0.01030603520262463,0.9169043691860178,0.08309563081398222,0.985011001699722,0.014988998300277922,0.4925582359308397,0.5074417640691603,0.08942335873685194,0.9105766412631481,1.0
51,[1115386],C1S9,3,0,stable,2,0.9898180684455641,0.029355148482914133,0.026624228859956536,0.03853193068491899,1.8094010769991078,0.1252,0.015200000000000002,0.943478455633045,0.005712367148793231,0.010240428642603439,0.9169155108488045,0.08308448915119543,0.9853780664571886,0.014621933542811312,0.4925582359308397,0.5074417640691603,0.08942335873685194,0.9105766412631481,0.0
52,[1124298],C1S9,3,0,stable,2,0.9898180684455641,0.029355148482914133,0.026624228859956536,0.038541391021706145,1.8094010769991078,0.1252,0.015200000000000002,0.9491306100697405,0.0001539065224037975,0.010240428642603439,0.9169155108488045,0.08308448915119543,0.9853780664571886,0.014621933542811312,0.49255232453116854,0.5074476754688314,0.08827942201329587,0.9117205779867041,0.0
53,[1131832],C1S6,1,1,stable,1,0.9898180684455641,0.029355148482914133,0.026624228859956536,0.038550843510791466,1.8094010769991078,0.1252,0.015200000000000002,0.9542175490627665,0.00015380252242057238,0.010240428642603439,0.9169155108488045,0.08308448915119543,0.9853780664571886,0.014621933542811312,0.4925464180373036,0.5074535819626963,0.08726119662189333,0.9127388033781068,1.0
54,[1143457],C1S9,3,0,stable,2,0.989870432615228,0.029355148482914133,0.026624228859956536,0.038550843510791466,1.818460969299197,0.1252,0.015200000000000002,0.9542175490627665,0.005142852255875521,0.010181931554435919,0.9169254832513353,0.08307451674866471,0.985700844463401,0.014299155536598922,0.4925464180373036,0.5074535819626963,0.08726119662189333,0.9127388033781068,0.0
55,[1152155],C1S6,1,1,stable,1,0.989870432615228,0.029355148482914133,0.026624228859956536,0.03856029013078589,1.818460969299197,0.1252,0.015200000000000002,0.9587957941564899,0.00015373066994155198,0.010181931554435919,0.9169254832513353,0.08307451674866471,0.985700844463401,0.014299155536598922,0.4925405152128847,0.5074594847871152,0.08635388764146565,0.9136461123585344,1.0
56,[1164051],C1S9,3,0,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.03856029013078589,1.8266148723692774,0.1252,0.015200000000000002,0.9587957941564899,0.004646484108152827,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.4925405152128847,0.5074594847871152,0.08635388764146565,0.9136461123585344,0.0
57,[1173636],C1S9,3,0,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.03856973206939023,1.8266148723692774,0.1252,0.015200000000000002,0.9629162147408409,0.0001536781118341453,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.49253461531576226,0.5074653846842379,0.08554462210733174,0.9144553778926683,0.0
58,[1182729],C1S9,3,0,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.03857917003975928,1.8266148723692774,0.1252,0.015200000000000002,0.9666245932667568,0.00015363713503109696,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.49252871790031233,0.5074712820996877,0.08482216733303238,0.9151778326669677,0.0
59,[1191390],C1S9,3,0,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.03858860447032008,1.8266148723692774,0.1252,0.015200000000000002,0.9699621339400811,0.0001536031109788989,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.492522822698827,0.507477177301173,0.08417669586962269,0.9158233041303773,0.0
60,[1202054],C1S9,3,0,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.038598035618662735,1.8266148723692774,0.1252,0.015200000000000002,0.972965920546073,0.00015357326211701928,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.4925169295503479,0.507483070449652,0.08359958853248599,0.916400411467514,0.0
61,[1210808],C1S9,3,0,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.038607463639874884,1.8266148723692774,0.1252,0.015200000000000002,0.9756693284914657,0.00015354592165154883,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.49251103835796645,0.5074889616420335,0.08308326863169493,0.9169167313683051,0.0
62,[1221124],C1S7,2,1,stable,2,0.9899174994891038,0.029355148482914133,0.026624228859956536,0.03861688862754238,1.8266148723692774,0.1252,0.015200000000000002,0.9781023956423192,0.00015352008935105442,0.010129567384771998,0.916934445890731,0.0830655541092689,0.9859853347378162,0.014014665262183746,0.4925051490632042,0.5074948509367959,0.08262106188756861,0.9173789381124314,0.0
63,[1230382],C1S6,1,1,stable,1,0.9899174994891038,0.029725567955204292,0.026624228859956536,0.03861688862754238,1.8266148723692774,0.21268,0.015200000000000002,0.9781023956423192,0.005243403649883419,0.07064485151708587,0.916863885536098,0.08313611446390215,0.9826188869458996,0.01738111305410034,0.4925051490632042,0.5074948509367959,0.08262106188756861,0.9173789381124314,1.0
64,[1260369],C1S6,1,1,stable,1,0.9899652216143667,0.029725567955204292,0.026624228859956536,0.03861688862754238,1.8339533851323497,0.21268,0.015200000000000002,0.9781023956423192,0.004733163684083811,0.010082500510896208,0.916872979071783,0.08312702092821712,0.9829294646298594,0.017070535370140503,0.4925051490632042,0.5074948509367959,0.08262106188756861,0.9173789381124314,1.0
65,[1293611],C1S6,1,1,stable,1,0.9900082551958904,0.029725567955204292,0.026624228859956536,0.03861688862754238,1.8405580466191147,0.21268,0.015200000000000002,0.9781023956423192,0.004288443637708681,0.01003477838563327,0.9168811784215712,0.0831188215784288,0.9832043179353837,0.016795682064616364,0.4925051490632042,0.5074948509367959,0.08262106188756861,0.9173789381124314,1.0
66,[1312453],C1S10,4,0,stable,1,0.9900472310502406,0.029725567955204292,0.026624228859956536,0.03861688862754238,1.8465022419572032,0.21268,0.015200000000000002,0.9781023956423192,0.0039008056264764157,0.009991744804109581,0.9168886040026779,0.0831113959973222,0.9834479638838841,0.01655203611611588,0.4925051490632042,0.5074948509367959,0.08262106188756861,0.9173789381124314,1.0
67,[1339693],C1S6,1,1,stable,1,0.9900472310502406,0.029725567955204292,0.025475707086667514,0.03861688862754238,1.8465022419572032,0.21268,0.0036800000000000027,0.9781023956423192,0.0011187362824705892,0.009991744804109581,0.9168886040026779,0.0831113959973222,0.9834479638838841,0.01655203611611588,0.49178750018093215,0.5082124998190679,0.08046424612326757,0.9195357538767325,1.0
68,[1349683],C1S6,1,1,stable,1,0.9900826917504996,0.029725567955204292,0.025475707086667514,0.03861688862754238,1.851852017761483,0.21268,0.0036800000000000027,0.9781023956423192,0.003562897967180391,0.009952768949759383,0.9168953593614283,0.08310464063857165,0.9836642720562689,0.016335727943731008,0.49178750018093215,0.5082124998190679,0.08046424612326757,0.9195357538767325,1.0
69,[1359418],C1S6,1,1,stable,1,0.9901151046424889,0.029725567955204292,0.025475707086667514,0.03861688862754238,1.8566668159853348,0.21268,0.0036800000000000027,0.9781023956423192,0.003268315471688448,0.009917308249500434,0.9169015336677194,0.08309846633228056,0.9838565711353611,0.01614342886463892,0.49178750018093215,0.5082124998190679,0.08046424612326757,0.9195357538767325,1.0
70,[1370349],C1S6,1,1,stable,1,0.9901448727842415,0.029725567955204292,0.025475707086667514,0.03861688862754238,1.8610001343868012,0.21268,0.0036800000000000027,0.9781023956423192,0.003011477681446639,0.009884895357511136,0.916907203810134,0.08309279618986597,0.9840277355333596,0.01597226446664033,0.49178750018093215,0.5082124998190679,0.08046424612326757,0.9195357538767325,1.0
71,[1381530],C1S9,3,0,stable,2,0.9901723441755155,0.029725567955204292,0.025475707086667514,0.03861688862754238,1.864900120948121,0.21268,0.0036800000000000027,0.9781023956423192,0.002787522745526471,0.009855127215758541,0.9169124361625445,0.08308756383745557,0.9841802562376433,0.01581974376235673,0.49178750018093215,0.5082124998190679,0.08046424612326757,0.9195357538767325,0.0
72,[1390202],C1S9,3,0,stable,2,0.9901723441755155,0.029725567955204292,0.025475707086667514,0.038661859422198123,1.864900120948121,0.21268,0.0036800000000000027,0.9802921560780873,0.0007326248808548112,0.009855127215758541,0.9169124361625445,0.08308756383745557,0.9841802562376433,0.01581974376235673,0.4917594010429014,0.5082405989570987,0.08006012570403759,0.9199398742959625,0.0
73,[1407877],C1S6,1,1,stable,1,0.9901723441755155,0.029725567955204292,0.025475707086667514,0.038692584498447265,1.864900120948121,0.21268,0.0036800000000000027,0.9822629404702785,0.0005009130690906885,0.009855127215758541,0.9169124361625445,0.08308756383745557,0.9841802562376433,0.01581974376235673,0.4917402030985626,0.5082597969014373,0.07969800252991112,0.9203019974700889,1.0
74,[1433814],C1S9,3,0,stable,2,0.9901978195717456,0.029725567955204292,0.025475707086667514,0.038692584498447265,1.868410108853309,0.21268,0.0036800000000000027,0.9822629404702785,0.0025922149376242667,0.009827655824484527,0.9169172880789884,0.08308271192101158,0.9843162990755425,0.015683700924457575,0.4917402030985626,0.5082597969014373,0.07969800252991112,0.9203019974700889,0.0
75,[1444005],C1S9,3,0,stable,2,0.9901978195717456,0.029725567955204292,0.025475707086667514,0.038714768909036884,1.868410108853309,0.21268,0.0036800000000000027,0.9840366464232506,0.00036185525695596585,0.009827655824484527,0.9169172880789884,0.08308271192101158,0.9843162990755425,0.015683700924457575,0.4917263416320842,0.5082736583679158,0.07937337147056905,0.9206266285294309,0.0
76,[1455247],C1S7,2,1,stable,2,0.9901978195717456,0.029725567955204292,0.025475707086667514,0.03873183061841317,1.868410108853309,0.21268,0.0036800000000000027,0.9856329817809255,0.0002783983852645426,0.009827655824484527,0.9169172880789884,0.08308271192101158,0.9843162990755425,0.015683700924457575,0.4917156809873189,0.5082843190126811,0.07908223708128523,0.9209177629187147,0.0
