,time_step,outcome_type,stimulus,outcome,stage,exp_outcome,Q_lick,Q_nolick,Q_lick_ql,Q_nolick_ql,alpha,Q_PE,P_lick,P_nolick,P_lick_ql,P_nolick_ql,motivation
15,412239,C1S7,1,1,stable,1,0.9875506780496629,0.028,1.7105801584729228,0.028,0.019724014594900117,0.012699813252277536,0.9467809848714324,0.05321901512856764,0.9936171703581235,0.006382829641876539,1.0
16,427118,C1S7,1,1,stable,1,0.9877909997845838,0.028,1.7295221426256304,0.028,0.01930400192714233,0.0124493219503371,0.9468173002668325,0.05318269973316755,0.9939676405258744,0.006032359474125629,1.0
17,434572,C1S7,1,1,stable,1,0.9880218451345519,0.028,1.7465699283630673,0.028,0.01890780128553509,0.012209000215416155,0.9468521616461792,0.05314783835382065,0.9942666748367854,0.00573332516321452,1.0
18,465300,C1S7,1,1,stable,1,0.9882438191941183,0.028,1.7619129355267606,0.028,0.018531573690589893,0.011978154865448065,0.9468856629747707,0.05311433702522931,0.9945231802228698,0.00547681977713019,1.0
19,471149,C1S7,1,1,stable,1,0.9884574601849571,0.028,1.7757216419740847,0.028,0.018172652697882957,0.0117561808058817,0.946917887813803,0.053082112186196934,0.9947442603116438,0.0052557396883562485,1.0
20,478108,C1S7,1,1,stable,1,0.9886632534605724,0.028,1.7881494777766762,0.028,0.01782911550775554,0.01154253981504294,0.9469489114803535,0.053051088519646385,0.9949356306987457,0.005064369301254286,1.0
21,530826,C1S7,1,1,stable,1,0.9888616410519521,0.028,1.7993345299990087,0.028,0.017499517228309898,0.011336746539427622,0.9469788025244278,0.053021197475572185,0.9951019283713245,0.004898071628675463,1.0
22,567428,C1S7,1,1,stable,1,0.9890530284185692,0.028,1.8094010769991078,0.028,0.017182725705814698,0.011138358948047933,0.9470076237773782,0.05299237622262165,0.9952469445643527,0.004753055435647315,1.0
23,583290,C1S7,1,1,stable,1,0.9892377894166479,0.028,1.818460969299197,0.028,0.016877818372347277,0.010946971581430764,0.9470354331263081,0.052964566873691825,0.9953738016561916,0.004626198343808338,1.0
24,623625,C1S7,1,1,stable,1,0.9894162701039386,0.028,1.8266148723692774,0.028,0.01658401737341965,0.010762210583352139,0.947062284109115,0.05293771589088494,0.9954850887605422,0.0045149112394577764,1.0
25,656519,C1S7,1,1,stable,1,0.9895887917633294,0.028,1.8339533851323497,0.028,0.016300648361688614,0.010583729896061378,0.9470882263886752,0.052911773611324917,0.9955829665472624,0.004417033452737701,1.0
26,67084,C1S8,1,2,uncertain,2,0.9897556533841896,0.028,1.8405580466191147,0.028,0.016027113959015547,0.010411208236670633,0.9366073268053438,0.0633926731946563,0.9937887502194317,0.006211249780568266,0.0
27,73002,C1S7,1,1,uncertain,1,0.9897556533841896,0.03180277132302947,1.8405580466191147,0.1252,0.05281626837540933,0.07200000000000001,0.9359721795426288,0.0640278204573711,0.9918617013019022,0.008138298698097776,1.0
28,87958,C1S7,1,1,uncertain,1,0.9901432622628553,0.03180277132302947,1.8465022419572032,0.1252,0.03783636899473185,0.010244346615810418,0.936037189206494,0.06396281079350587,0.9919949567772921,0.008005043222707885,1.0
29,103450,C1S7,1,1,uncertain,1,0.9904253213298108,0.03180277132302947,1.851852017761483,0.1252,0.028615864039125916,0.009856737737144683,0.9360844574198073,0.06391554258019262,0.9921130349928784,0.007886965007121612,1.0
30,113663,C1S7,1,1,uncertain,1,0.9906447186346199,0.03180277132302947,1.8566668159853348,0.1252,0.022914325625589094,0.00957467867018924,0.9361212021016823,0.0638787978983176,0.9922178271777047,0.007782172822295338,1.0
31,158847,C1S8,1,2,uncertain,2,0.9908258533863904,0.03180277132302947,1.8610001343868012,0.1252,0.01936176419458152,0.009355281365380108,0.93615152373332,0.06384847626668005,0.99231095838742,0.00768904161257999,0.0
32,165862,C1S7,1,1,uncertain,1,0.9908258533863904,0.035385539718781354,1.8610001343868012,0.21268,0.052535395722931234,0.06819722867697053,0.9355492774074574,0.06445072259254266,0.9901977854933237,0.009802214506676345,1.0
33,175645,C1S8,1,2,uncertain,2,0.9911655328197029,0.035385539718781354,1.864900120948121,0.21268,0.037025725401924496,0.009174146613609602,0.9356066021138885,0.06439339788611166,0.9903032106971253,0.009696789302874684,0.0
34,182037,C1S7,1,1,uncertain,1,0.9911655328197029,0.03932599516326084,1.864900120948121,0.291412,0.06098411140988588,0.06461446028121864,0.9349386782354381,0.065061321764562,0.987940464215592,0.012059535784407988,1.0
35,216721,C1S7,1,1,uncertain,1,0.9915356187843809,0.03932599516326084,1.868410108853309,0.291412,0.041891147154109805,0.008834467180297123,0.935001682641728,0.06499831735827202,0.988056995859064,0.011943004140935954,1.0
36,231423,C1S7,1,1,uncertain,1,0.991791355817442,0.03932599516326084,1.871569097967978,0.291412,0.03021331702183734,0.008464381215619099,0.9350451868114722,0.0649548131885278,0.9881609227968045,0.011839077203195431,1.0
37,238898,C1S11,1,5,uncertain,1,0.9919805911424358,0.03932599516326084,1.8744121881711802,0.291412,0.023053176722637177,0.008208644182557956,0.935077360738305,0.06492263926169493,0.9882536927807964,0.01174630721920344,1.0
38,248788,C1S11,1,5,uncertain,1,0.502265174437089,0.03932599516326084,1.786970969354062,0.291412,0.5490202607190438,-0.8919805911424358,0.7851997642454681,0.21480023575453192,0.9850438727281653,0.014956127271834744,1.0
39,256503,C1S7,1,1,uncertain,1,0.27266377352956267,0.03932599516326084,1.708273872418656,0.291412,0.5707712610936796,-0.402265174437089,0.6577640298519928,0.34223597014800733,0.9814254418206082,0.018574558179391895,1.0
40,262702,C1S7,1,1,uncertain,1,0.8391601344643056,0.03932599516326084,1.7274464851767903,0.291412,0.77886449253847,0.7273362264704373,0.9037440665029937,0.0962559334970063,0.9823791860893148,0.017620813910685148,1.0
41,268912,C1S7,1,1,uncertain,1,0.9298452880218784,0.03932599516326084,1.7447018366591114,0.291412,0.5638226148444986,0.1608398655356944,0.9236816464590681,0.0763183535409318,0.9831963305293938,0.016803669470606266,1.0
42,274936,C1S7,1,1,uncertain,1,0.9565311860802186,0.03932599516326084,1.7602316529932003,0.291412,0.3803863960935721,0.07015471197812162,0.9287850479256289,0.07121495207437109,0.9838998421378407,0.016100157862159424,1.0
43,281836,C1S11,1,5,uncertain,1,0.9675858760320188,0.03932599516326084,1.7742084876938802,0.291412,0.2543131260080121,0.04346881391978141,0.9308054166463485,0.0691945833536514,0.9845081815464882,0.01549181845351178,1.0
44,294773,C1S11,1,5,uncertain,1,0.38357963892941016,0.03932599516326084,1.6967876389244922,0.291412,0.6731394012240185,-0.8675858760320189,0.7239040093863415,0.27609599061365847,0.9808299848462283,0.019170015153771768,1.0
45,301338,C1S7,1,1,uncertain,1,0.22079601495124945,0.03932599516326084,1.627108875032043,0.291412,0.5740314240920572,-0.2835796389294102,0.6243647301409914,0.37563526985900875,0.976795956933319,0.023204043066681064,1.0
46,326256,C1S7,1,1,uncertain,1,0.8534638690582056,0.03932599516326084,1.6543979875288388,0.291412,0.8119412454844845,0.7792039850487505,0.9071721934346489,0.09282780656535099,0.9784661645015132,0.021533835498486798,1.0
47,333634,C1S7,1,1,uncertain,1,0.9377348088602548,0.03932599516326084,1.678958188775955,0.291412,0.5750864258557673,0.1465361309417944,0.9252244002920894,0.07477559970791053,0.9798684349449607,0.020131565055039363,1.0
48,340274,C1S7,1,1,uncertain,1,0.9615457010135255,0.03932599516326084,1.7010623698983596,0.291412,0.38241097019730746,0.06226519113974516,0.9297081707203831,0.07029182927961679,0.981053746456987,0.018946253543013096,1.0
49,347158,C1S7,1,1,uncertain,1,0.9712561483500552,0.03932599516326084,1.7209561329085237,0.291412,0.25251916151026915,0.038454298986474456,0.9314643856896928,0.06853561431030711,0.9820618325926049,0.017938167407395122,1.0
50,354691,C1S7,1,1,uncertain,1,0.9761068977449915,0.03932599516326084,1.7388605196176714,0.291412,0.16875780789612832,0.02874385164994475,0.932326381541294,0.06767361845870606,0.9829239667838015,0.01707603321619861,1.0
51,361436,C1S7,1,1,uncertain,1,0.9788687144824484,0.03932599516326084,1.7549744676559043,0.291412,0.11559054609068209,0.023893102255008514,0.9328126639780076,0.06718733602199241,0.9836649929710922,0.016335007028907843,1.0
52,427212,C1S7,1,1,uncertain,1,0.9806021793185661,0.03932599516326084,1.769477020890314,0.291412,0.08203309896494022,0.021131285517551612,0.9331162226803279,0.06688377731967209,0.9843048214187814,0.015695178581218598,1.0
53,445281,C1S11,1,5,uncertain,1,0.9817827025930781,0.03932599516326084,1.7825293188012825,0.291412,0.06085855178782448,0.01939782068143392,0.9333222227698822,0.06667777723011774,0.9848595413608487,0.015140458639151274,1.0
54,473387,C1S7,1,1,uncertain,1,0.48305985087484526,0.03932599516326084,1.7042763869211544,0.291412,0.5655847526285415,-0.8817827025930781,0.7759910179798162,0.2240089820201838,0.9812202959731098,0.018779704026890214,1.0
55,479879,C1S7,1,1,uncertain,1,0.8188202013613948,0.03932599516326084,1.723848748229039,0.291412,0.6495149410522176,0.5169401491251547,0.8986745896499303,0.10132541035006969,0.9822039577332133,0.017796042266786653,1.0
56,502730,C1S7,1,1,uncertain,1,0.909123264761794,0.03932599516326084,1.7414638734061352,0.291412,0.4984168438144937,0.18117979863860523,0.9194895992609573,0.08051040073904268,0.9830458854194598,0.01695411458054022,1.0
57,509230,C1S7,1,1,uncertain,1,0.9412551106984822,0.03932599516326084,1.7573174860655216,0.291412,0.35357614743161986,0.09087673523820605,0.9259034865301399,0.07409651346986014,0.9837700736475791,0.016229926352420942,1.0
58,520276,C1S7,1,1,uncertain,1,0.9557881628942273,0.03932599516326084,1.7715857374589694,0.291412,0.24739262203988258,0.05874488930151778,0.9286473161211896,0.0713526838788104,0.9843957772926202,0.01560422270737984,1.0
59,526160,C1S7,1,1,uncertain,1,0.9635235842024661,0.03932599516326084,1.7844271637130724,0.291412,0.17496267548739314,0.0442118371057727,0.9300692285521348,0.06993077144786518,0.9849385752816264,0.015061424718373625,1.0
60,532831,C1S7,1,1,uncertain,1,0.9681511083282032,0.03932599516326084,1.7959844473417652,0.291412,0.12686345477095623,0.03647641579753391,0.9309072804531869,0.06909271954681315,0.9854111704948209,0.014588829505179184,1.0
61,546907,C1S7,1,1,uncertain,1,0.9711839957255023,0.03932599516326084,1.8063860026075886,0.291412,0.09522740786565183,0.03184889167179683,0.9314514874457811,0.06854851255421897,0.9858239966666725,0.01417600333332747,1.0
62,560065,C1S7,1,1,uncertain,1,0.9733286570221746,0.03932599516326084,1.8157474023468299,0.291412,0.07442604728408972,0.02881600427449771,0.9318339156961781,0.06816608430382178,0.9861856828414693,0.013814317158530657,1.0
63,566140,C1S7,1,1,uncertain,1,0.9749464989240778,0.03932599516326084,1.8241726621121468,0.291412,0.06065843415714905,0.026671342977825363,0.9321210939152084,0.06787890608479154,0.9865034117673209,0.01349658823267906,1.0
64,597148,C1S7,1,1,uncertain,1,0.9762349293610265,0.03932599516326084,1.831755395900932,0.291412,0.05142716113984274,0.02505350107592219,0.9323489964751756,0.06765100352482448,0.9867831986484841,0.01321680135151593,1.0
65,634571,C1S7,1,1,uncertain,1,0.9773070985808618,0.03932599516326084,1.8385798563108389,0.291412,0.045115339067289734,0.023765070638973484,0.9325381047216078,0.06746189527839223,0.9870301096069721,0.012969890393027931,1.0
66,642129,C1S11,1,5,uncertain,1,0.9782303580109201,0.03932599516326084,1.844721870679755,0.291412,0.040684944291856734,0.022692901419138156,0.932700555323523,0.067299444676477,0.9872484341454507,0.012751565854549278,1.0
67,657688,C1S7,1,1,uncertain,1,0.4940187690570718,0.03932599516326084,1.7602496836117796,0.291412,0.551349181381666,-0.8782303580109201,0.7812797504384772,0.2187202495615228,0.9839006418598953,0.016099358140104717,1.0
68,679334,C1S7,1,1,uncertain,1,0.815012375181907,0.03932599516326084,1.7742247152506017,0.291412,0.6343982473947565,0.5059812309429281,0.8976995959492656,0.10230040405073433,0.9845088745306915,0.015491125469308552,1.0
69,693877,C1S7,1,1,uncertain,1,0.9059581229680009,0.03932599516326084,1.7868022437255415,0.291412,0.4916315233277097,0.18498762481809305,0.9188310856797608,0.08116891432023918,0.9850369110597491,0.014963088940250968,1.0
70,68798,C1S9,1,3,reverse,2,0.9390048185065252,0.03932599516326084,1.7981220193529874,0.291412,0.3514040402158252,0.09404187703199907,0.8786058191941906,0.12139418080580937,0.9649317781480035,0.035068221851996595,0.0
71,125961,C1S10,1,4,reverse,1,0.9390048185065252,0.054327450342440825,1.7981220193529874,0.3622708,0.24724682703153864,0.06067400483673917,0.875041563237347,0.12495843676265299,0.9592569101831837,0.04074308981681626,1.0
72,165218,C1S10,1,4,reverse,1,-1.6044866665931503,0.054327450342440825,1.6083098174176886,0.3622708,1.3117509873228383,-1.9390048185065252,0.025347742952846225,0.9746522570471537,0.9394193159582813,0.060580684041718694,1.0
73,182115,C1S9,1,3,reverse,2,-0.9094825995035775,0.054327450342440825,1.4374788356759198,0.3622708,1.1497425923495932,0.6044866665931503,0.10713151454676395,0.892868485453236,0.9141550691915313,0.08584493080846864,0.0
74,191062,C1S9,1,3,reverse,2,-0.9094825995035775,0.08708604480327273,1.4374788356759198,0.42604372,0.7172490852042914,0.04567254965755918,0.10043044146537643,0.8995695585346236,0.9024860030190168,0.09751399698098327,0.0
75,204650,C1S10,1,4,reverse,1,-0.9094825995035775,0.09274362047729968,1.4374788356759198,0.483439348,0.4380978242406112,0.012913955196727278,0.0993115368423903,0.9006884631576098,0.8907949416577312,0.10920505834226882,1.0
76,256084,C1S10,1,4,reverse,1,-0.9381919251071945,0.09274362047729968,1.2837309521083278,0.483439348,0.31716913484222026,-0.09051740049642254,0.0938031430593623,0.9061968569406378,0.8532899889740753,0.14671001102592468,1.0
77,271547,C1S9,1,3,reverse,2,-0.9522462361643759,0.09274362047729968,1.145357856897495,0.483439348,0.22738632584101542,-0.06180807489280549,0.0912076641312789,0.9087923358687211,0.8109539630307512,0.1890460369692488,0.0
78,280507,C1S9,1,3,reverse,2,-0.9522462361643759,0.09376521439071105,1.145357856897495,0.5350954132,0.14078562321822943,0.007256379522700321,0.09102154202722414,0.9089784579727759,0.7929134704881443,0.20708652951185563,0.0
79,296535,C1S9,1,3,reverse,2,-0.9522462361643759,0.0943151988282488,1.145357856897495,0.58158587188,0.08821224529651103,0.006234785609288959,0.09092148307497916,0.9090785169250208,0.7756159451006012,0.2243840548993988,0.0
80,312231,C1S9,1,3,reverse,2,-0.9522462361643759,0.09463547045212085,1.145357856897495,0.623427284692,0.05633822788095734,0.0056848011717512,0.09086326151074439,0.9091367384892556,0.7591906260161946,0.24080937398380542,0.0
81,337413,C1S9,1,3,reverse,2,-0.9522462361643759,0.09483407421136843,1.145357856897495,0.6610845562228,0.03702165445730189,0.005364529547879152,0.09082717457225506,0.9091728254277449,0.7437213796298618,0.2562786203701382,0.0
82,346068,C1S9,1,3,reverse,2,-0.9522462361643759,0.09496483695661989,1.145357856897495,0.6949761006005201,0.025312548147560083,0.0051659257886315785,0.09080342160660972,0.9091965783933903,0.7292537792647514,0.2707462207352486,0.0
83,354363,C1S9,1,3,reverse,2,-0.9522462361643759,0.09505652036092377,1.145357856897495,0.7254784905404681,0.01820862671456412,0.005035163043380114,0.09078677071196799,0.9092132292880319,0.7158024459012645,0.28419755409873537,0.0
84,362884,C1S9,1,3,reverse,2,-0.9522462361643759,0.09512519154074034,1.145357856897495,0.7529306414864213,0.013891263812184211,0.004943479639076237,0.09077430093587788,0.9092256990641221,0.7033579770826093,0.2966420229173906,0.0
85,378271,C1S9,1,3,reverse,2,-0.9522462361643759,0.09518008014545389,1.145357856897495,0.7776375773377792,0.011259643362866327,0.004874808459259666,0.09076433500142958,0.9092356649985704,0.691893089723537,0.30810691027646303,0.0
86,386632,C1S9,1,3,reverse,2,-0.9522462361643759,0.09522658146905631,1.145357856897495,0.7998738196040013,0.009647737930447467,0.00481991985454612,0.09075589268733136,0.9092441073126686,0.6813678202176237,0.31863217978237635,0.0
87,393693,C1S9,1,3,reverse,2,-0.9522462361643759,0.09526788439835057,1.145357856897495,0.8198864376436011,0.008652693876834696,0.004773418530943693,0.09074839473434773,0.9092516052656523,0.6717337682162826,0.3282662317837173,0.0
88,424410,C1S9,1,3,reverse,2,-0.9522462361643759,0.09530588747780551,1.145357856897495,0.837897793879241,0.008030885687090478,0.004732115601649434,0.0907414963142476,0.9092585036857523,0.6629374540744661,0.3370625459255338,0.0
89,440095,C1S9,1,3,reverse,2,-0.9522462361643759,0.09534172702186898,1.145357856897495,0.8541080144913169,0.007634998925570984,0.004694112522194496,0.09073499105736864,0.9092650089426313,0.6549229010927143,0.34507709890728566,0.0
90,448651,C1S9,1,3,reverse,2,-0.9522462361643759,0.09537608627166208,1.145357856897495,0.8686972130421852,0.0073759631422212054,0.004658272978131026,0.09072875488375462,0.9092712451162454,0.6476335670162527,0.3523664329837473,0.0
91,465813,C1S9,1,3,reverse,2,-0.9522462361643759,0.09540937810890217,1.145357856897495,0.8818274917379667,0.007199926122335477,0.004623913728337925,0.09072271281263082,0.9092772871873691,0.641013746023945,0.35898625397605505,0.0
92,482524,C1S9,1,3,reverse,2,-0.9522462361643759,0.09544185367759327,1.145357856897495,0.89364474256417,0.007074328808059988,0.0045906218910978375,0.09071681923352069,0.9092831807664793,0.635009550519233,0.36499044948076703,0.0
93,499418,C1S9,1,3,reverse,2,-0.9522462361643759,0.09547366719183512,1.145357856897495,0.904280268307753,0.006979485078280036,0.004558146322406739,0.09071104613647554,0.9092889538635245,0.6295695665162647,0.3704304334837353,0.0
94,532134,C1S9,1,3,reverse,2,-0.9522462361643759,0.09550491468842563,1.145357856897495,0.9138522414769776,0.006903490731866955,0.00452633280816489,0.09070537607481856,0.9092946239251815,0.6246452603466435,0.3753547396533564,0.0
95,548545,C1S9,1,3,reverse,2,-0.9522462361643759,0.09553565723147307,1.145357856897495,0.9224670173292798,0.006839145626064797,0.004495085311574373,0.0906997979516418,0.9093002020483582,0.6201911994476191,0.37980880055238075,0.0
96,557185,C1S9,1,3,reverse,2,-0.9522462361643759,0.09556593481947719,1.145357856897495,0.9302203155963519,0.006782093036755038,0.004464342768526933,0.0906943044947279,0.9093056955052721,0.6161651368892628,0.38383486311073717,0.0
97,580675,C1S9,1,3,reverse,2,-0.9522462361643759,0.09559577472544346,1.145357856897495,0.9371982840367167,0.006729694930366715,0.00443406518052282,0.09068889074234913,0.9093111092576508,0.6125279982798085,0.3874720017201916,0.0
98,589157,C1S9,1,3,reverse,2,-0.9522462361643759,0.09562519650110632,1.145357856897495,0.943478455633045,0.006680352122953954,0.004404225274556542,0.09068355313477022,0.9093164468652297,0.6092438006839624,0.3907561993160376,0.0
99,598026,C1S9,1,3,reverse,2,-0.9522462361643759,0.09565421498120348,1.145357856897495,0.9491306100697405,0.006633093373108584,0.004374803498893687,0.09067828896886126,0.9093217110311387,0.6062795259848248,0.39372047401517524,0.0
100,613687,C1S9,1,3,reverse,2,-0.9522462361643759,0.09568284208834672,1.145357856897495,0.9542175490627665,0.006587327035143064,0.004345785018796525,0.09067309607045912,0.9093269039295409,0.603604965450003,0.3963950345499971,0.0
101,629554,C1S9,1,3,reverse,2,-0.9522462361643759,0.09571108791842306,1.145357856897495,0.9587957941564899,0.0065426909680778075,0.004317157911653283,0.09066797259733961,0.9093320274026604,0.6011925478583183,0.39880745214168156,0.0
102,652473,C1S9,1,3,reverse,2,-0.9522462361643759,0.09573896139433256,1.145357856897495,0.9629162147408409,0.006498961829792852,0.0042889120815769455,0.09066291692054741,0.9093370830794526,0.5990171601601504,0.4009828398398496,0.0
103,668839,C1S9,1,3,reverse,2,-0.9522462361643759,0.09576647066068406,1.145357856897495,0.9666245932667568,0.006456000261276176,0.0042610386056674415,0.09065792755274667,0.9093420724472533,0.5970559670703298,0.4029440329296703,0.0
104,701660,C1S9,1,3,reverse,2,-0.9522462361643759,0.09579362332299661,1.145357856897495,0.9699621339400811,0.0064137177603552755,0.00423352933931595,0.09065300310479468,0.9093469968952053,0.5952882340514708,0.40471176594852926,0.0
105,733336,C1S9,1,3,reverse,2,-0.9522462361643759,0.09582042659352594,1.145357856897495,0.972965920546073,0.006372056662415203,0.004206376677003396,0.09064814225926333,0.9093518577407367,0.593695156694769,0.4063048433052309,0.0
106,748657,C1S9,1,3,reverse,2,-0.9522462361643759,0.09584688738098447,1.145357856897495,0.9756693284914657,0.006330978041333563,0.004179573406474069,0.09064334375414358,0.9093566562458564,0.5922596984306994,0.4077403015693007,0.0
107,757537,C1S9,1,3,reverse,2,-0.9522462361643759,0.09587301234651671,1.145357856897495,0.9781023956423192,0.006290454396209458,0.004153112619015534,0.0906386063726741,0.9093613936273258,0.590966437714226,0.409033562285774,0.0
108,765896,C1S9,1,3,reverse,2,-0.9522462361643759,0.09589880793934868,1.145357856897495,0.9802921560780873,0.006250465229815651,0.004126987653483294,0.09063392893685913,0.9093660710631408,0.5898014252584544,0.41019857474154564,0.0
109,781855,C1S9,1,3,reverse,2,-0.9522462361643759,0.09592428042016524,1.145357856897495,0.9822629404702785,0.006210994374280182,0.004101192060651321,0.09062931030321382,0.9093706896967861,0.5887520514834265,0.4112479485165736,0.0
110,789680,C1S9,1,3,reverse,2,-0.9522462361643759,0.09594943587705021,1.145357856897495,0.9840366464232506,0.00617202837246897,0.004075719579834769,0.09062474935985951,0.9093752506401405,0.5878069240618563,0.41219307593814375,0.0
111,818171,C1S10,1,4,reverse,1,-0.9522462361643759,0.0959742802368935,1.145357856897495,0.9856329817809255,0.006133555497251259,0.004050564122949796,0.09062024502444194,0.909379754975558,0.5869557552496586,0.41304424475034146,1.0
112,842023,C1S9,1,3,reverse,2,-0.95379022955707,0.0959742802368935,1.0208220712077454,0.9856329817809255,0.03233239159972523,-0.04775376383562413,0.09034071097538264,0.9096592890246175,0.51934433888308,0.48065566111692,0.0
113,850900,C1S9,1,3,reverse,2,-0.95379022955707,0.09606210077737105,1.0208220712077454,0.987069683602833,0.021814866817699043,0.004025719763106506,0.09032483477120606,0.909675165228794,0.5185552880546951,0.48144471194530497,0.0
114,859551,C1S9,1,3,reverse,2,-0.95379022955707,0.0961229478557935,1.0208220712077454,0.9883627152425497,0.015451659624196796,0.003937899222628952,0.09031383630541436,0.9096861636945857,0.5178450630596002,0.4821549369403999,0.0
115,868493,C1S9,1,3,reverse,2,-0.95379022955707,0.09616791090983737,1.0208220712077454,0.9895264437182947,0.011597227061041977,0.0038770521442065,0.09030570974510624,0.9096942902548938,0.5172057988280659,0.48279420117193395,0.0
116,876966,C1S9,1,3,reverse,2,-0.95379022955707,0.0962033868182924,1.0208220712077454,0.9905737993464652,0.009257589690722769,0.003832089090162638,0.0902992983432484,0.9097007016567517,0.5166304128048252,0.4833695871951748,0.0
117,885424,C1S9,1,3,reverse,2,-0.95379022955707,0.09623312387351368,1.0208220712077454,0.9915164194118187,0.007832521723458228,0.0037966131817076115,0.09029392441448625,0.9097060755855139,0.516112527636141,0.4838874723638591,0.0
118,893169,C1S9,1,3,reverse,2,-0.95379022955707,0.09625933997041923,1.0208220712077454,0.9923647774706368,0.00695963870996673,0.0037668761264863238,0.0902891870142605,0.9097108129857395,0.5156464013611843,0.4843535986388157,0.0
119,900822,C1S9,1,3,reverse,2,-0.95379022955707,0.09628335567829899,1.0208220712077454,0.9931282997235731,0.006420179243728503,0.003740660029580775,0.09028484743353703,0.9097151525664631,0.5152268644135669,0.4847731355864332,0.0
120,909384,C1S9,1,3,reverse,2,-0.95379022955707,0.09630596065894571,1.0208220712077454,0.9938154697512158,0.006082094139257713,0.003716644321701018,0.09028076293948054,0.9097192370605195,0.5148492627940522,0.48515073720594776,0.0
121,925710,C1S9,1,3,reverse,2,-0.95379022955707,0.09632762871195352,1.0208220712077454,0.9944339227760942,0.005865680088187202,0.003694039341054292,0.09027684789512394,0.9097231521048761,0.5145094068287831,0.485490593171217,0.0
122,934153,C1S9,1,3,reverse,2,-0.95379022955707,0.09634864507156432,1.0208220712077454,0.9949905304984847,0.0057228308257402105,0.003672371288046483,0.09027305074665051,0.9097269492533495,0.5142035249780559,0.4857964750219442,0.0
