,start_time,end_time,choice_type,reward_type,outcome,exp_outcome,Q_CP,Q_CG,Q_PE,epsilon,P_CP,P_CG,P_CP_sf,P_CG_sf,motivation
37,342.822,343.0,2.0,0.0,3,2,0.7698645564643503,0.22564107163137856,0.5044881459860177,0.3063323801421973,0.7651339197289756,0.23486608027102443,0.8822204066312427,0.11777959336875737,-1.0
38,360.207,363.352,1.0,1.0,2,1,0.7830016226636876,0.23020573538955127,0.530929867857716,0.22900324025219287,0.797201046989428,0.20279895301057205,0.8854763891441546,0.11452361085584545,1.0
39,370.325,372.01,1.0,1.0,2,1,0.801707294156084,0.23486508416950086,0.5540393313874159,0.17356200634797458,0.8228414333766488,0.17715856662335122,0.8906420516196432,0.1093579483803569,1.0
40,379.265,379.456,1.0,1.0,2,1,0.820401836158711,0.2381958044159141,0.5748378485641458,0.1332448944267608,0.84328450454074,0.15671549545925992,0.8960570896362988,0.10394291036370114,1.0
41,387.487,387.511,1.0,1.0,2,1,0.8341405791670222,0.24030070224436229,0.5935565140232026,0.10401880635882532,0.8583911039572087,0.1416088960427913,0.8999984670445419,0.10000153295545813,1.0
42,394.75,395.276,1.0,1.0,2,1,0.8452606509436685,0.24128258377041678,0.6104033129363539,0.08271253885290886,0.8699642672203102,0.13003573277968977,0.9033242390097217,0.09667576099027828,1.0
43,402.332,402.373,1.0,1.0,2,1,0.8526656946016926,0.2381214209459836,0.62556543195819,0.06701444786803679,0.8794311967588471,0.12056880324115292,0.9066849651549369,0.09331503484506304,1.0
44,409.698,410.968,1.0,1.0,2,1,0.8567911097754293,0.22949739543429748,0.6392113390778426,0.05529605179776054,0.8878957258640819,0.11210427413591804,0.910600301398383,0.08939969860161696,1.0
45,417.623,417.818,2.0,0.0,3,2,0.8587434650773178,0.2293868427147977,0.6514926554855298,0.046424563502641125,0.8921290241739752,0.10787097582602469,0.9112197201873513,0.08878027981264867,-1.0
46,423.922,424.112,1.0,0.0,1,1,0.856691977827391,0.2260422640125287,0.6752902051700582,0.0329470004882656,0.898044829070922,0.10195517092907792,0.911606012567972,0.08839398743202789,1.0
47,428.498,429.651,1.0,1.0,2,1,0.8546231962336281,0.2160411588198587,0.5863433899369768,0.11454327876190074,0.8665282772456326,0.13347172275436742,0.9139426224391075,0.08605737756089249,1.0
48,437.197,437.32,1.0,1.0,2,1,0.8529694142431986,0.21216982535779122,0.6062912562272036,0.08751440877217398,0.878303537249987,0.12169646275001302,0.9145857653937831,0.08541423460621686,1.0
49,443.813,444.993,1.0,1.0,2,1,0.8584536574416142,0.2105677119833287,0.6242443358884076,0.0682641229591785,0.8881722153454163,0.11182778465458365,0.9166118584788698,0.08338814152113021,1.0
50,451.518,452.441,1.0,1.0,2,1,0.8602117857556255,0.2128983991279611,0.6404021075834911,0.054370371575988896,0.8938072614603773,0.10619273853962277,0.9164497913593269,0.08355020864067313,1.0
51,458.678,462.183,2.0,0.0,3,2,0.8581920041636335,0.2159027527535745,0.6549441021090663,0.044185738363084814,0.8966775933810488,0.10332240661895122,0.9150153531939395,0.08498464680606058,-1.0
52,478.704,483.136,1.0,1.0,2,1,0.8552001590859262,0.2197296719163963,0.676361896825142,0.03243864272707353,0.8996345791116279,0.10036542088837204,0.913032802630728,0.08696719736927198,1.0
53,490.389,491.978,2.0,1.0,4,2,0.853761512300763,0.22452805567265366,0.6894496918981597,0.02681153954928761,0.9001584016745129,0.09984159832548718,0.9111828468344021,0.08881715316559795,-1.0
54,498.54,499.293,2.0,0.0,3,2,0.8546183584408503,0.2271517577376391,0.6087257071426277,0.08464192570859208,0.8758939556185732,0.12410604438142675,0.9106523623660153,0.08934763763398465,-1.0
55,504.236,507.462,1.0,0.0,1,1,0.8468032457828537,0.22921414176355093,0.636074120862649,0.0578063708339821,0.8840699537880945,0.1159300462119055,0.907633783437969,0.09236621656203112,1.0
56,511.753,512.157,2.0,0.0,3,2,0.8396652429686954,0.23064874436603244,0.547853136428365,0.18727768300268355,0.829103822086473,0.17089617791352696,0.9049400578814913,0.0950599421185087,-1.0
57,516.964,523.082,1.0,1.0,2,1,0.8345596882466937,0.23138910216072692,0.5724667087763842,0.13740640889856048,0.8476795706572221,0.1523204293427779,0.9030630116475508,0.0969369883524493,1.0
58,530.484,530.74,1.0,1.0,2,1,0.8327063860403354,0.23136875176327765,0.5930678227855285,0.10470397436470769,0.8603277284681288,0.13967227153187128,0.9024676957684964,0.09753230423150368,1.0
59,538.37,538.732,1.0,1.0,2,1,0.8352031603307584,0.23052122978932796,0.6116088253937584,0.08135089578131638,0.8707221616307428,0.1292778383692571,0.9035514321282054,0.09644856787179448,1.0
60,546.125,546.597,1.0,1.0,2,1,0.8412258964601071,0.22581453204767982,0.6282957277411653,0.0644987935651703,0.880707877162108,0.11929212283789192,0.9069560515191377,0.09304394848086225,1.0
61,554.372,554.683,1.0,1.0,2,1,0.8526504502509156,0.2185002132903505,0.6433139398538315,0.05216794528561142,0.891117340277958,0.10888265972204199,0.912644137041571,0.08735586295842897,1.0
62,561.406,562.85,1.0,1.0,2,1,0.8686103069685774,0.21949515105645442,0.6568303307552311,0.0430061037008429,0.899027056115335,0.10097294388466505,0.9169588308331266,0.08304116916687339,1.0
63,570.333,570.411,1.0,1.0,2,1,0.8890504658482985,0.21978472249584288,0.6689950825664908,0.0360919437018703,0.9072148842392347,0.09278511576076534,0.922462372400056,0.07753762759994395,1.0
64,577.425,577.702,1.0,1.0,2,1,0.9086584390758794,0.22152215113217366,0.6799433591966244,0.03079420670738464,0.9139105440721953,0.08608945592780463,0.9270615662191266,0.07293843378087342,1.0
65,585.388,586.981,1.0,1.0,2,1,0.9189690657565274,0.22152215113217366,0.6897968081637448,0.026676015845576995,0.9181395033827576,0.0818604966172425,0.9295995066288406,0.07040049337115949,1.0
66,594.389,594.413,1.0,1.0,2,1,0.9232712542034996,0.22152215113217366,0.6986649122341531,0.02343126984644872,0.9205438524240699,0.07945614757593013,0.9306341575753152,0.0693658424246848,1.0
67,601.07,603.678,1.0,1.0,2,1,0.9230708256157294,0.22152215113217366,0.7066462058975205,0.020842607107496525,0.9216117293443169,0.0783882706556831,0.9305862697914629,0.06941373020853714,1.0
68,610.018,611.445,1.0,1.0,2,1,0.9204801262639362,0.21602701337545954,0.7138293701945512,0.01875355056142125,0.9231892565338908,0.07681074346610917,0.9312772359849241,0.06872276401507589,1.0
69,617.814,617.815,1.0,1.0,2,1,0.9160122379403548,0.21016553310163116,0.7202942180618788,0.017049912508239395,0.9242476521695273,0.07575234783047274,0.931606505323276,0.06839349467672393,1.0
70,624.124,624.753,1.0,0.0,1,1,0.9094688920908913,0.21230018276866242,0.7261125811424737,0.015647256449775382,0.9228111120526271,0.07718888794737287,0.929532111149192,0.07046788885080804,1.0
71,629.948,630.513,1.0,1.0,2,1,0.9021567418928484,0.221092403179405,0.6313491079150091,0.06178974763375655,0.8992345307391636,0.10076546926083643,0.9255277851976796,0.07447221480232044,1.0
72,638.433,640.509,1.0,1.0,2,1,0.8952517752057985,0.2352036351367106,0.646061982010291,0.050166952802271125,0.8989180703762765,0.10108192962372341,0.9199875668183957,0.08001243318160425,1.0
73,646.862,646.873,1.0,1.0,2,1,0.8898123811033558,0.2532953194434309,0.6593035686960447,0.04150487721757978,0.8961841718323877,0.10381582816761219,0.9133397890250112,0.08666021097498876,1.0
74,654.176,654.46,2.0,1.0,4,2,0.8867911097517744,0.2740288969024176,0.671220996713223,0.03494819537095495,0.8919322414086036,0.10806775859139628,0.9061255981581817,0.0938744018418182,-1.0
75,662.185,662.187,2.0,1.0,4,2,0.8870452563006821,0.2960658083165224,0.5933732118264402,0.10427533893133922,0.8574316621821834,0.1425683378178167,0.8990418905690761,0.1009581094309239,-1.0
76,669.412,671.448,1.0,1.0,2,1,0.8984052099141562,0.318067494488597,0.5233102054283357,0.249804902139798,0.796635752137774,0.20336424786222587,0.8954114776061252,0.10458852239387485,1.0
77,679.344,680.933,1.0,1.0,2,1,0.9079183208398658,0.33869539622149303,0.5340358906437962,0.2208812305248189,0.8050227039467889,0.1949772960532111,0.8914970552593078,0.10850294474069216,1.0
78,689.395,689.815,1.0,1.0,2,1,0.9177733581468672,0.3566109543180622,0.5436890073377106,0.1969708747297405,0.8120397103527852,0.18796028964721484,0.8885783224210806,0.11142167757891945,1.0
79,696.56,699.203,1.0,1.0,2,1,0.9169591436954656,0.3730833715276297,0.5523768123622336,0.17716820820572776,0.8143930510470753,0.18560694895292473,0.8820866599739757,0.11791334002602431,1.0
80,706.493,707.669,1.0,1.0,2,1,0.9139796306620369,0.3843401775030052,0.5601958368843043,0.1607123259915556,0.8159891226243274,0.1840108773756725,0.8764967989046724,0.12350320109532764,1.0
81,714.399,716.676,1.0,1.0,2,1,0.9086753779783058,0.38507433429003557,0.5672329589541679,0.14697900782812312,0.8190791957812955,0.1809208042187045,0.8740578470043133,0.12594215299568662,1.0
82,723.533,730.396,1.0,0.0,1,1,0.9025997833274293,0.3745825067554569,0.5735663688170451,0.13546300362546593,0.8249324313841975,0.17506756861580247,0.8758456060837339,0.1241543939162662,1.0
83,736.183,738.799,1.0,1.0,2,1,0.8956658097482613,0.3629402838272524,0.47926643769363464,0.39198009358731467,0.7296658669591505,0.2703341330408495,0.877727545655829,0.12227245434417096,1.0
84,746.169,746.598,1.0,1.0,2,1,0.8884551661428763,0.3543547291111709,0.49439649968256527,0.3394048574570553,0.7498849511291203,0.25011504887087954,0.8782724622636408,0.12172753773635922,1.0
85,753.737,753.739,2.0,0.0,3,2,0.8899382439039654,0.344515442690054,0.5080135554726027,0.29521199458512104,0.7697087756527624,0.23029122434723762,0.8826807119028597,0.11731928809714035,-1.0
86,759.05,760.747,2.0,0.0,3,2,0.8874312880932707,0.3340576486277864,0.5449568497143087,0.19398011717230634,0.8108762175167147,0.18912378248328532,0.885692988646996,0.11430701135300404,-1.0
87,765.105,768.885,1.0,1.0,2,1,0.884460108094032,0.32572885816489616,0.578205814531844,0.12751769675879598,0.8382479623112107,0.16175203768878937,0.8876846109710715,0.11231538902892849,1.0
88,775.768,775.855,1.0,1.0,2,1,0.8810953332368646,0.3162917688747546,0.5904611647428778,0.10842629544651927,0.847629228896378,0.15237077110362196,0.889905205953195,0.11009479404680489,1.0
89,783.138,783.139,1.0,1.0,2,1,0.8805340146356658,0.3014946457991013,0.6014909799328082,0.09343771276189161,0.8580565116820864,0.14194348831791365,0.8949607398438392,0.10503926015616079,1.0
90,790.808,794.288,1.0,1.0,2,1,0.8828611590900726,0.29169942167923507,0.6114178136037456,0.08156527583826034,0.8665501389736864,0.13344986102631362,0.8991030928281144,0.10089690717188564,1.0
91,802.2,803.137,1.0,0.0,1,1,0.8762402767832835,0.2871508746952213,0.6203519639075892,0.07207260628859125,0.8696912639460354,0.13030873605396454,0.8984053778899556,0.10159462211004436,1.0
92,807.371,807.373,1.0,1.0,2,1,0.8700185268801779,0.28809378302712546,0.5283926991810484,0.23579190183658016,0.802595925721557,0.1974040742784429,0.8959601140694132,0.1040398859305867,1.0
93,815.083,816.12,2.0,0.0,3,2,0.866267981551109,0.29718975982103524,0.5456293609271617,0.19240775902250773,0.8161281507575951,0.1838718492424048,0.8914452550645614,0.10855474493543861,-1.0
94,822.133,823.385,1.0,1.0,2,1,0.8701798193553091,0.3051374937960978,0.5755534292629436,0.13201012347735053,0.8385088717664064,0.1614911282335936,0.8899917279249204,0.11000827207507956,1.0
95,830.525,831.824,2.0,1.0,4,2,0.8685895485098459,0.31016134443995574,0.5910664248344455,0.10755175280080065,0.84588864019352,0.15411135980648005,0.8875727710587522,0.11242722894124783,-1.0
96,838.971,839.395,1.0,1.0,2,1,0.8650812667541325,0.31452770225728566,0.5179980863366491,0.2650329919475297,0.7826920904167918,0.21730790958320823,0.8846323539962354,0.11536764600376458,1.0
97,846.226,847.066,1.0,1.0,2,1,0.8620155785093329,0.3181559720009378,0.5319597823510009,0.2262870286093751,0.7956205915374446,0.20437940846255548,0.8820804387008194,0.11791956129918053,1.0
98,854.865,856.997,1.0,1.0,2,1,0.8615170277544939,0.32096555842376273,0.5445253087639177,0.19499420570922998,0.8065472718815258,0.19345272811847425,0.8808013234881141,0.11919867651188588,1.0
99,863.38,863.382,2.0,0.0,3,2,0.8654977040707582,0.32287586627861076,0.5558342825355427,0.16973391369858915,0.8168322323657229,0.18316776763427717,0.8816032445418992,0.11839675545810086,-1.0
100,868.431,868.432,1.0,0.0,1,1,0.8618323342350003,0.32380630031833224,0.5900727778875259,0.10899076208603986,0.8384202649644328,0.16157973503556733,0.8798167859143028,0.1201832140856972,1.0
101,874.0,875.585,1.0,1.0,2,1,0.8666669958758189,0.32367626529577764,0.5002508542819883,0.3200019558238547,0.7595862869053102,0.2404137130946899,0.8817456375478449,0.11825436245215523,1.0
102,881.837,883.988,1.0,1.0,2,1,0.8666791560129421,0.313378161365005,0.5194111230370045,0.260924913034574,0.78503596523841,0.21496403476159015,0.8856657737020216,0.1143342262979785,1.0
103,891.184,892.167,1.0,1.0,2,1,0.8629944284948412,0.30362627318387203,0.5366553649165191,0.21419354933059598,0.8048295243863323,0.19517047561366768,0.8879193459491933,0.11208065405080661,1.0
104,899.204,901.176,1.0,1.0,2,1,0.8562511909606848,0.30356024221561184,0.5521751826080822,0.17760954145862984,0.8169797188378065,0.18302028116219343,0.8854370093252497,0.11456299067475016,1.0
105,908.658,909.452,1.0,1.0,2,1,0.8498163224885955,0.30770604222389825,0.566143018530489,0.14904064931683936,0.8245606082613042,0.17543939173869577,0.8814055371748873,0.11859446282511263,1.0
106,916.699,916.774,1.0,1.0,2,1,0.8467206549505568,0.318410930718257,0.5787140708606552,0.12667189710209514,0.8283392466719872,0.1716607533280127,0.8759632211335941,0.12403677886640581,1.0
107,924.883,927.026,1.0,0.0,1,1,0.846897782507075,0.33047552896119253,0.5900280179578047,0.10905597994873417,0.8306335741739286,0.16936642582607142,0.8711047683499842,0.1288952316500159,1.0
108,932.442,934.085,2.0,1.0,4,2,0.8508130824571042,0.3391843377990264,0.5002105703452392,0.32013345731767584,0.7509388828096566,0.24906111719034335,0.8691002087256864,0.1308997912743136,-1.0
109,940.206,940.907,1.0,1.0,2,1,0.8470748558024415,0.3466695571484768,0.43102521616202416,0.5706789432803747,0.6564029822721821,0.3435970177278179,0.8643030776715978,0.13569692232840222,1.0
110,958.742,963.805,1.0,1.0,2,1,0.8447121209933307,0.3526465519602396,0.45018951331071533,0.499289325563394,0.6805779082785878,0.31942209172141217,0.8606432167274485,0.13935678327255147,1.0
111,971.828,973.677,1.0,1.0,2,1,0.8447921711055792,0.3568306871850106,0.46743738074453733,0.43498008959921886,0.7027359095133514,0.29726409048664854,0.8588119742002479,0.1411880257997521,1.0
112,980.201,981.371,2.0,0.0,3,2,0.8482755699074144,0.35893732777348564,0.4829604614349772,0.37885596044935677,0.7232568793164869,0.27674312068351303,0.8594285143233421,0.14057148567665786,-1.0
113,985.824,987.148,1.0,1.0,2,1,0.8560268247902397,0.3586818386763607,0.5206936426700837,0.25723213505182585,0.7696021357850213,0.2303978642149786,0.8629695743552833,0.1370304256447166,1.0
114,994.17,994.98,1.0,1.0,2,1,0.8688239924063195,0.35577958484433153,0.5346644152914795,0.21926303311726636,0.7886345165976409,0.2113654834023591,0.8696949534105942,0.13030504658940575,1.0
115,1001.301,1006.125,1.0,1.0,2,1,0.8944261472721025,0.349945931228094,0.5472381106507357,0.18868588334470116,0.8101808611229864,0.18981913887701357,0.8823190731621058,0.11768092683789423,1.0
116,1014.106,1014.464,1.0,1.0,2,1,0.9059703026062391,0.34089624277834396,0.5585544364740663,0.16406110792179807,0.8260188623591043,0.17398113764089584,0.8900032232602538,0.10999677673974623,1.0
117,1020.605,1026.405,1.0,1.0,2,1,0.9104724060849266,0.33792539502499164,0.5687391297150639,0.14416897019941777,0.8360686136617854,0.16393138633821452,0.892681033942054,0.10731896605794597,1.0
118,1032.966,1033.665,1.0,1.0,2,1,0.9119020825041863,0.3388883594691817,0.5779053536319617,0.12801996446486463,0.8425541788514059,0.157445821148594,0.8928463552966325,0.10715364470336754,1.0
119,1039.828,1041.593,1.0,1.0,2,1,0.9099823849672272,0.33973180704973116,0.5861549551571698,0.11483026588192358,0.846866423980303,0.15313357601969702,0.891864306483431,0.10813569351656906,1.0
120,1049.323,1049.329,1.0,1.0,2,1,0.9061926395493595,0.3411045435978319,0.5935795965298569,0.10398654182126965,0.8494526921707746,0.15054730782922537,0.8900083073317726,0.10999169266822742,1.0
121,1057.354,1058.464,1.0,0.0,1,1,0.8999298250477076,0.3384307806198148,0.6002617737652755,0.0950113016388332,0.8517705394483313,0.14822946055166875,0.8887015827770538,0.11129841722294617,1.0
122,1064.051,1064.129,1.0,1.0,2,1,0.9005042004333743,0.33468136586903224,0.506275733277152,0.3006644104594889,0.7729326042120952,0.22706739578790475,0.8902741520582726,0.10972584794172725,1.0
123,1070.455,1073.012,1.0,1.0,2,1,0.8953088265953122,0.33016362842341723,0.521688296837841,0.25439183989948033,0.7908087964236716,0.20919120357632848,0.8900289883958163,0.10997101160418368,1.0
124,1091.694,1095.905,2.0,0.0,3,2,0.886843612179733,0.32518489736090267,0.5355596040424611,0.2169730332455304,0.8044095667991263,0.19559043320087366,0.8887600040913772,0.1112399959086227,-1.0
125,1113.126,1113.425,1.0,1.0,2,1,0.8773584749682266,0.3200525017594216,0.5695194671540569,0.14273075624052722,0.8318984412879344,0.16810155871206556,0.8871577613497779,0.11284223865022223,1.0
126,1121.948,1123.74,1.0,1.0,2,1,0.8688783409642247,0.3150737706969071,0.582003643638215,0.12131301180325216,0.8390451636243427,0.16095483637565738,0.8858543123759409,0.11414568762405913,1.0
127,1130.284,1130.285,1.0,1.0,2,1,0.8640681161793058,0.3127134833783817,0.5932394024739572,0.10446295879240086,0.8447231070034885,0.15527689299651132,0.8849345042597478,0.11506549574025203,1.0
128,1138.023,1139.782,1.0,0.0,1,1,0.8629392102998341,0.30932364364878073,0.6033515854261253,0.09110028909663292,0.8506385854303424,0.14936141456965746,0.885783581207038,0.1142164187929619,1.0
129,1155.363,1161.849,1.0,1.0,2,1,0.8671544344678841,0.305488176756177,0.5124525500830766,0.2815495571552419,0.779306779435631,0.22069322056436907,0.8887627632738243,0.11123723672617569,1.0
130,1168.329,1175.396,1.0,1.0,2,1,0.8643641648651692,0.30179100794864305,0.5306434182743327,0.22976275979684624,0.7996947426315326,0.20030525736846727,0.8890940699679579,0.11090593003204206,1.0
131,1183.425,1189.835,1.0,1.0,2,1,0.8634537400552317,0.29881606247425163,0.5470151996464632,0.18919827625282704,0.8160870442218021,0.1839129557781978,0.8898450570146611,0.11015494298533883,1.0
132,1196.271,1196.95,1.0,1.0,2,1,0.8653611412158473,0.2971472655810755,0.5617498028813807,0.15759306199275647,0.8294951638775041,0.17050483612249578,0.8911353872000886,0.10886461279991141,1.0
133,1203.204,1204.537,2.0,0.0,3,2,0.8692019731245926,0.29266640762481244,0.5750109457928063,0.13294531309348878,0.8416946937550408,0.15830530624495912,0.8940866694050678,0.10591333059493217,-1.0
134,1220.335,1221.13,1.0,1.0,2,1,0.8766771153781183,0.28804725158347955,0.6055748225932425,0.08837639041344914,0.86305417703631,0.1369458229636899,0.8982500817425804,0.1017499182574196,1.0
135,1227.251,1227.878,1.0,1.0,2,1,0.8884361236262925,0.2835663936272165,0.6175098512135258,0.0749762671955172,0.8733506505510124,0.12664934944898776,0.9036119694130328,0.0963880305869673,1.0
136,1234.716,1237.937,1.0,1.0,2,1,0.9050635979539975,0.27950042992616286,0.6282513769717806,0.06453894621279666,0.8836116948184116,0.11638830518158846,0.9100776758854514,0.08992232411454866,1.0
137,1245.493,1249.046,1.0,1.0,2,1,0.913239524591472,0.2761259566504586,0.6379187501542098,0.056317670112279616,0.8902261570003097,0.10977384299969022,0.9135143200644003,0.08648567993559972,1.0
138,1255.181,1255.444,1.0,1.0,2,1,0.920975891145932,0.27371956997024327,0.6466193860183964,0.049770041495254325,0.8957077041817154,0.1042922958182846,0.9164336228720779,0.0835663771279222,1.0
139,1263.181,1263.21,1.0,1.0,2,1,0.92868903976592,0.2674407476406254,0.654449958296164,0.044499838428022076,0.9016099320863826,0.0983900679136175,0.9203138295923032,0.07968617040769681,1.0
140,1270.116,1270.212,1.0,1.0,2,1,0.9362689875274468,0.2694008865485189,0.6614974733461552,0.040215275608079804,0.9048616392954929,0.09513836070450704,0.9218254666972289,0.07817453330277109,1.0
