,start_time,end_time,choice_type,reward_type,outcome,exp_outcome,Q_CP,Q_CG,Q_PE,epsilon,P_CP,P_CG,P_CP_sf,P_CG_sf,motivation
84,749.606,751.189,1.0,1.0,2,1,0.834406807848584,0.2685575738466792,0.5569625644446018,0.1940252497066819,0.7305728205780095,0.2694271794219904,0.786079459057616,0.21392054094238397,1.0
85,758.598,758.61,2.0,0.0,3,2,0.838455534090828,0.26477813301475195,0.5742281410681306,0.1352046273322235,0.7500050100302094,0.24999498996979072,0.7890915214531938,0.21090847854680617,-1.0
86,807.317,808.714,1.0,1.0,2,1,0.8456521092295621,0.24883647835978012,0.6012663080001416,0.07366844284929974,0.775872792352716,0.22412720764728397,0.7978121496813432,0.20218785031865685,1.0
87,814.897,822.128,1.0,1.0,2,1,0.855562673469519,0.24547944821769446,0.6168053269613175,0.05116723504463583,0.7872020283724979,0.21279797162750227,0.8026898300524103,0.19731016994758974,1.0
88,828.365,830.126,1.0,1.0,2,1,0.869039953179094,0.2454052500819296,0.6307904440263759,0.03662325618640938,0.7963151462010156,0.20368485379898443,0.8075797169734785,0.19242028302652145,1.0
89,849.377,852.557,1.0,1.0,2,1,0.885977844579142,0.24664056095036033,0.6433770493849283,0.027003178488405388,0.8046741904393169,0.19532580956068316,0.8131296872748174,0.1868703127251827,1.0
90,869.805,877.795,1.0,1.0,2,1,0.893880570268647,0.24251252760413786,0.6547049942076256,0.02047977934282419,0.8107996798594088,0.1892003201405912,0.8172978702276185,0.1827021297723815,1.0
91,884.912,889.31,2.0,0.0,3,2,0.9001062492644816,0.24311692856418726,0.6649001445480531,0.015945515851821024,0.8141303959067598,0.18586960409324005,0.8192205319593444,0.1807794680406556,-1.0
92,905.84,909.112,2.0,1.0,4,2,0.905361790475215,0.2480355716548973,0.689234494786863,0.008741770169538365,0.8165437043790158,0.1834562956209842,0.8193352598274573,0.18066474017254275,-1.0
93,916.674,917.065,2.0,0.0,3,2,0.910283411918559,0.25685026470065686,0.611135410001792,0.058503433851549325,0.7994015971799469,0.2005984028200531,0.8180060426611674,0.1819939573388325,-1.0
94,934.566,936.919,1.0,1.0,2,1,0.9132921533389073,0.26539906933526836,0.640846233695228,0.02871624004570117,0.8070241563198142,0.1929758436801858,0.8161014000010258,0.18389859999897415,1.0
95,944.336,946.023,2.0,0.0,3,2,0.9231335778278611,0.27492768057893685,0.6500218690016127,0.022965099455672155,0.8089475742517989,0.19105242574820108,0.8162093535038281,0.18379064649617188,-1.0
96,962.063,964.995,2.0,1.0,4,2,0.9276319126272743,0.28700798334884386,0.6767616103257051,0.011902413638887777,0.809846587243447,0.19015341275655306,0.8135789334174224,0.18642106658257765,-1.0
97,972.094,974.589,1.0,1.0,2,1,0.9266998543403974,0.296880024467668,0.6008273775173882,0.07442078574982935,0.7867265420420867,0.21327345795791322,0.8097806623438161,0.19021933765618385,1.0
98,982.112,989.471,1.0,1.0,2,1,0.9232637096611043,0.30617872072502483,0.6090854492931346,0.06139097206078603,0.7864897050240647,0.21351029497593538,0.8052279452852421,0.19477205471475795,1.0
99,997.509,997.53,1.0,1.0,2,1,0.9182245021768427,0.3055916718689645,0.6165177138913063,0.05151744800754299,0.7879753605749593,0.21202463942504077,0.8036169299793819,0.19638307002061814,1.0
