,start_time,end_time,choice_type,reward_type,outcome,exp_outcome,Q_CP,Q_CG,Q_PE,epsilon,P_CP,P_CG,P_CP_sf,P_CG_sf,motivation
20,166.496,167.345,1.0,0.0,1,1,0.15740575674412935,0.5701515162164814,0.40196105110000013,0.49656821446540267,0.34118751461479513,0.6588124853852049,0.18454020991828932,0.8154597900817107,1.0
21,172.277,172.721,2.0,1.0,4,2,0.1586098282471024,0.586859921797659,0.4187182249900001,0.46728989075969907,0.32755546859033735,0.6724445314096626,0.17628823178222364,0.8237117682177764,-1.0
22,179.02,181.141,1.0,0.0,1,1,0.16014573832939177,0.602964839177366,0.46176494599000006,0.3935642099855353,0.2991490700037732,0.7008509299962269,0.168800995417114,0.8311990045828861,1.0
23,187.034,191.708,2.0,1.0,4,2,0.16380018060651974,0.6266050658785339,0.4768464024910001,0.3686704545263525,0.2846820064163672,0.7153179935836327,0.15894516559953956,0.8410548344004604,-1.0
24,199.597,201.494,2.0,1.0,4,2,0.1640547724693534,0.6501562404839765,0.5155884513910001,0.3080782291746228,0.2564792236971058,0.7435207763028941,0.14805157667982613,0.851948423320174,-1.0
25,209.192,210.903,1.0,1.0,2,1,0.17471940447955533,0.6743207083027939,0.550456295401,0.2586122239831826,0.2346023585661937,0.7653976414338064,0.14202587361275013,0.8579741263872499,1.0
26,217.476,219.856,2.0,1.0,4,2,0.18418429396582886,0.7022387331273914,0.46402960625190004,0.38978709435667436,0.27673639541461026,0.7232636045853897,0.13412179172118477,0.8658782082788152,-1.0
27,227.623,227.714,2.0,1.0,4,2,0.1881776519983761,0.7277909738536064,0.4954106658609,0.3389729029779083,0.2523538822440306,0.7476461177559693,0.12536162455123534,0.8746383754487647,-1.0
28,234.851,234.888,2.0,1.0,4,2,0.19479035400832428,0.7442736083289929,0.523653619509,0.2961758157506629,0.23361471188212407,0.766385288117876,0.12151728502766801,0.8784827149723321,-1.0
29,242.78,243.593,1.0,0.0,1,1,0.20401141203562445,0.7540650681905737,0.5490722777922901,0.2604740862444622,0.21994024095950754,0.7800597590404925,0.12129824820030478,0.8787017517996952,1.0
30,259.129,260.815,2.0,1.0,4,2,0.2126278949001374,0.7597412577011473,0.5712882575581001,0.2316499899849529,0.2098948445562313,0.7901051554437687,0.12243098631821796,0.8775690136817821,-1.0
31,267.026,269.808,1.0,0.0,1,1,0.2194470541044072,0.760404173263446,0.5941650500130611,0.2043776143193049,0.20150806298777607,0.7984919370122239,0.12483215356384295,0.8751678464361571,1.0
32,275.122,279.961,2.0,0.0,3,2,0.22157725158630853,0.7583721287139887,0.61415943180229,0.18255740291054157,0.19466751129140056,0.8053324887085995,0.12647837316559027,0.8735216268344097,-1.0
33,284.371,289.57,1.0,1.0,2,1,0.21832663186701665,0.7561966455154562,0.534748545011755,0.2802463798166487,0.2308491219176677,0.7691508780823324,0.12605137294930405,0.873948627050696,1.0
34,295.936,298.032,2.0,1.0,4,2,0.2209701118114284,0.7518290231922455,0.45274348862206104,0.4087332756367842,0.2805562108771779,0.719443789122822,0.12885821224057672,0.8711417877594233,-1.0
35,304.417,305.437,1.0,0.0,1,1,0.21793621025875562,0.7508908290437485,0.48127369051057944,0.3614870282126017,0.2624819075619531,0.7375180924380469,0.1280136771956893,0.8719863228043107,1.0
36,309.934,316.303,2.0,1.0,4,2,0.21951049073917583,0.7528569802373285,0.507469139759855,0.3203238371814464,0.24706278771232523,0.7529372122876747,0.12785628491255635,0.8721437150874437,-1.0
37,324.03,326.397,1.0,0.0,1,1,0.2250702833217468,0.7595875359192799,0.5331463214595216,0.2825142185410764,0.23265549859657364,0.7673445014034264,0.12738703914130184,0.8726129608586982,1.0
38,330.707,333.398,2.0,1.0,4,2,0.23091685933872177,0.7766478169722998,0.5567222257838695,0.2502919963632566,0.21733511149166235,0.7826648885083376,0.12296669218260409,0.8770333078173959,-1.0
39,340.195,340.771,2.0,1.0,4,2,0.23779468607551604,0.7936219706818083,0.5798316893135693,0.2211767751243925,0.20334643066284558,0.7966535693371545,0.1191002529687844,0.8808997470312157,-1.0
40,347.982,349.121,2.0,1.0,4,2,0.2421115911474225,0.81051625075171,0.6006302064902993,0.19711701475220966,0.19043333884714345,0.8095666611528565,0.11443116015552836,0.8855688398444715,-1.0
41,355.853,356.714,1.0,1.0,2,1,0.24427427852757994,0.8246667778406703,0.6193488719493561,0.1771988359290303,0.17921458281136687,0.8207854171886331,0.1101300882931612,0.8898699117068387,1.0
42,364.507,366.114,2.0,1.0,4,2,0.2566864996853041,0.830124828409626,0.5405671858412693,0.2721046999172463,0.21801889872882846,0.7819811012711715,0.11260760821080536,0.8873923917891946,-1.0
43,372.596,372.7,2.0,1.0,4,2,0.2713801807292475,0.830633758717592,0.5574139847544205,0.2493844552979656,0.21312391555742988,0.7868760844425702,0.11781222562284005,0.88218777437716,-1.0
44,380.202,381.798,2.0,0.0,3,2,0.28134015466071616,0.8223784319639129,0.5725761037762567,0.2300493224260176,0.21111468889244872,0.7888853111075513,0.12480023783108742,0.8751997621689126,-1.0
45,386.131,387.667,2.0,1.0,4,2,0.2884162136889027,0.8106943185517906,0.4862220108959092,0.3535309987001979,0.2623358649291213,0.7376641350708788,0.13236576758819532,0.8676342324118047,-1.0
46,395.65,395.786,2.0,1.0,4,2,0.28934470350438535,0.7953710630272584,0.5085033273035965,0.31874977381380964,0.2542257805564578,0.7457742194435423,0.13923062335047148,0.8607693766495286,-1.0
47,403.667,403.669,2.0,0.0,3,2,0.2855771506626122,0.7808412381876856,0.528556512070515,0.28907195526627205,0.2468663652268857,0.7531336347731143,0.14393916283338723,0.8560608371666127,-1.0
48,409.282,412.88,1.0,0.0,1,1,0.27690090023731245,0.76946290330155,0.4466043783607416,0.4191580460812089,0.2938835562736203,0.7061164437263796,0.14514194896603955,0.8548580510339604,1.0
49,417.837,419.926,1.0,0.0,1,1,0.26476693147825336,0.764452166494656,0.47570086086346347,0.37053880623251334,0.274646005677824,0.7253539943221761,0.14198905897061811,0.8580109410293819,1.0
50,424.478,432.442,2.0,1.0,4,2,0.25831809768931524,0.7643654909469069,0.5018876951159131,0.32888908263766037,0.25787764260175156,0.7421223573982485,0.1392215487272067,0.8607784512727934,-1.0
51,440.239,445.617,2.0,1.0,4,2,0.24996193022609237,0.7703194363115132,0.5281307747771171,0.2896847910316829,0.23942927901870134,0.7605707209812986,0.1331618446411146,0.8668381553588853,-1.0
52,451.961,455.858,2.0,1.0,4,2,0.24060397482004947,0.7842753587012281,0.5517495464722008,0.2568803176441117,0.2204150041572447,0.7795849958427553,0.12376854969525765,0.8762314503047424,-1.0
53,463.486,465.546,2.0,1.0,4,2,0.23114977720265145,0.8012111483007865,0.573006440997776,0.22951618709110722,0.20246084854562704,0.797539151454373,0.11382816034636668,0.8861718396536333,-1.0
54,473.622,474.255,2.0,1.0,4,2,0.2225048831053631,0.8166069062764504,0.5921376460707937,0.20669499406913516,0.18695038364524155,0.8130496163547585,0.10538555282728143,0.8946144471727185,-1.0
55,482.296,482.484,1.0,0.0,1,1,0.21557483825964915,0.8331820539945973,0.6093557306365096,0.18762906235154275,0.17315879211520774,0.8268412078847922,0.09766998948671345,0.9023300105132864,1.0
56,488.514,492.557,1.0,0.0,1,1,0.2112651883969745,0.8395379168388133,0.6329238814637143,0.16376637363383806,0.16077181380127173,0.8392281861987283,0.09433802288860567,0.9056619771113943,1.0
57,497.083,503.91,2.0,1.0,4,2,0.20645273551765775,0.8417820304704668,0.6541352172081984,0.14443326622109043,0.15109118558496787,0.8489088144150321,0.09218983085754821,0.9078101691424518,-1.0
58,511.989,513.94,2.0,1.0,4,2,0.19449642891770952,0.8409536289678452,0.6696314933173428,0.13153886758269295,0.14296821453894498,0.8570317854610551,0.08889146314783315,0.9111085368521669,-1.0
59,520.366,525.697,2.0,0.0,3,2,0.18812067495648985,0.8456484456161828,0.6835781418155729,0.12078185298047761,0.13575411079137267,0.8642458892086273,0.0857161383174459,0.9142838616825542,-1.0
60,530.021,533.575,2.0,1.0,4,2,0.18891717415866283,0.8452784533988555,0.5961301254639797,0.2021499573435368,0.1697266328377633,0.8302733671622367,0.08604581123718108,0.9139541887628189,-1.0
61,539.954,547.341,2.0,1.0,4,2,0.18770937162941978,0.8412390415392558,0.6174269107475461,0.1791689076412002,0.16087434091386252,0.8391256590861375,0.08685086098334632,0.9131491390166536,-1.0
62,554.638,555.773,2.0,1.0,4,2,0.19419164799282623,0.8333967964158459,0.6365940175027556,0.16027839766144591,0.15657797471361384,0.8434220252863862,0.09102871198027454,0.9089712880197255,-1.0
63,563.424,569.637,2.0,1.0,4,2,0.20759942347017163,0.8247574895950706,0.6538444135824444,0.14468499524155953,0.156003068308324,0.843996931691676,0.09781258392768614,0.9021874160723138,-1.0
64,576.213,583.75,1.0,1.0,2,1,0.22390483586051707,0.8158806772562328,0.6693697700541641,0.1317482971507703,0.15800379357291033,0.8419962064270896,0.10610937438440396,0.893890625615596,1.0
65,590.183,595.929,2.0,0.0,3,2,0.24311670535179133,0.8093852876162482,0.5884599722241999,0.21094812678575037,0.19638289197774175,0.8036171080222583,0.1152127403418283,0.8847872596581717,-1.0
66,600.973,601.82,1.0,0.0,1,1,0.26141913362839075,0.806342242959398,0.5024327930487478,0.32804743104601364,0.24686248479187028,0.7531375152081297,0.12328067946494609,0.8767193205350539,1.0
67,607.82,608.461,1.0,1.0,2,1,0.2729072233336103,0.8099457983041782,0.5296139750017799,0.28755310393382183,0.23381664373778843,0.7661833562622116,0.12638147806950908,0.8736185219304909,1.0
68,614.929,616.739,2.0,1.0,4,2,0.2859130607819926,0.8062622671273444,0.4540770387595089,0.4064792553164531,0.28227599188904073,0.7177240081109593,0.13316529361236523,0.8668347063876348,-1.0
69,623.769,625.286,2.0,1.0,4,2,0.3014488465169379,0.805743183330113,0.47665257750160195,0.36898630358176054,0.27282218139145553,0.7271778186085445,0.13997957588234394,0.8600204241176561,-1.0
70,642.688,647.633,2.0,1.0,4,2,0.3085640816423067,0.8090109635578142,0.49697056236948567,0.3365305365889989,0.2622492624435534,0.7377507375564467,0.14165534260743126,0.8583446573925688,-1.0
71,654.016,658.602,1.0,0.0,1,1,0.31481564190204675,0.8158054363375947,0.515256748750581,0.3085734037691842,0.2520667748682117,0.7479332251317883,0.14141786491386013,0.8585821350861398,1.0
72,664.632,669.752,2.0,1.0,4,2,0.31839212527369054,0.8277382268646002,0.5472735061325371,0.2629068393644983,0.23302817968032585,0.766971820319674,0.13780450752046283,0.8621954924795371,-1.0
73,676.999,679.446,1.0,1.0,2,1,0.3286850248189196,0.8443250995464467,0.5637310738755229,0.24119894873446768,0.2231396001569,0.7768603998431001,0.135134401327791,0.864865598672209,1.0
74,686.484,686.844,2.0,1.0,4,2,0.33890387403342237,0.8540786526687453,0.4925461555192834,0.34348026686402966,0.26058714005933237,0.7394128599406677,0.13533029114437395,0.8646697088556261,-1.0
75,694.418,700.803,1.0,0.0,1,1,0.3442059379892886,0.8696068876280431,0.5073579664879706,0.32049329063820675,0.2493163707474252,0.7506836292525748,0.13107997934557253,0.8689200206544275,1.0
76,706.428,712.446,1.0,1.0,2,1,0.3556436785519906,0.8765874460744112,0.543291539967355,0.26834398799654513,0.2314225506521839,0.7685774493478161,0.13291841392461914,0.8670815860753809,1.0
77,719.026,724.624,2.0,1.0,4,2,0.36724349867127326,0.8788978996468679,0.47563175609880104,0.3706516391665292,0.2714333520413128,0.7285666479586872,0.13682014257415812,0.8631798574258419,-1.0
78,732.722,733.693,2.0,1.0,4,2,0.378363820325748,0.885493318909323,0.4889623859706196,0.34915928749135905,0.26488728277567575,0.7351127172243241,0.138755362555469,0.861244637444531,-1.0
79,741.92,744.688,2.0,1.0,4,2,0.38406467922472964,0.886058801419775,0.5009599528552562,0.33032407794801677,0.25957257159088876,0.7404274284091112,0.14097943424274978,0.8590205657572503,-1.0
80,751.785,755.715,2.0,1.0,4,2,0.38715178269021744,0.8782726688678549,0.5117577630514292,0.3138234603656188,0.25694724123663715,0.7430527587633629,0.14578684241686568,0.8542131575831343,-1.0
81,763.075,767.852,2.0,0.0,3,2,0.38840273953082805,0.8665254718833844,0.5214757922279849,0.2993635226410857,0.25597621560860534,0.7440237843913946,0.15171127642218257,0.8482887235778174,-1.0
82,783.342,784.002,2.0,1.0,4,2,0.39619152546261,0.8515561292348661,0.430222018486885,0.4473078416683225,0.3134987967662092,0.6865012032337908,0.16255862251284356,0.8374413774871564,-1.0
83,790.62,792.42,2.0,1.0,4,2,0.40784540841740896,0.83817704433049,0.4480936221198951,0.41662215944574343,0.31052046772862363,0.6894795322713765,0.17520272609025506,0.824797273909745,-1.0
84,821.412,821.414,2.0,0.0,3,2,0.4145731895120632,0.8256555348606573,0.46417806538960416,0.38953994240749557,0.30797555316871006,0.6920244468312899,0.18544306143700154,0.8145569385629985,-1.0
85,825.932,828.895,1.0,1.0,2,1,0.42226130766909586,0.8131194437907597,0.3786540643323424,0.5372860400576327,0.3596558750037365,0.6403441249962635,0.1966935576922213,0.8033064423077787,1.0
86,835.456,837.605,2.0,1.0,4,2,0.42635982146741996,0.8038334212976478,0.3177602588506438,0.6400723523582597,0.39361198580827383,0.6063880141917262,0.2044183327155207,0.7955816672844792,-1.0
87,844.587,851.665,2.0,1.0,4,2,0.4270947742296109,0.7997946669024769,0.3407886578991081,0.602161465740143,0.38352378230541206,0.6164762176945879,0.2072274109613804,0.7927725890386197,-1.0
88,859.07,863.343,2.0,1.0,4,2,0.4272763327467507,0.8036645356156077,0.36151421704272607,0.5669457179355992,0.37227260455964684,0.6277273954403532,0.2050545376633443,0.7949454623366556,-1.0
89,880.667,880.938,1.0,0.0,1,1,0.42239298064915315,0.8153905998626216,0.3801672202719822,0.5346517270467279,0.35829187494777714,0.6417081250522229,0.1954794219974413,0.8045205780025587,1.0
90,897.327,904.333,1.0,0.0,1,1,0.4130020591399714,0.8227740458845182,0.42536279533845345,0.455731327263426,0.32918491516013126,0.6708150848398688,0.1861566843797691,0.8138433156202309,1.0
91,921.302,922.461,2.0,1.0,4,2,0.40198662054401463,0.835535680405667,0.4660388128982776,0.3864470543322057,0.299696582387294,0.7003034176127061,0.17353523599386406,0.826464764006136,-1.0
92,985.46,988.509,2.0,1.0,4,2,0.38067451882147885,0.8540825509182267,0.48282651580460806,0.35898192614767654,0.2781491203596326,0.7218508796403674,0.153908542223917,0.846091457776083,-1.0
93,1004.706,1005.606,2.0,1.0,4,2,0.36161472474937595,0.8650245564609703,0.4979354484203055,0.33502414253361357,0.2608503093414069,0.739149690658593,0.14036334857362584,0.8596366514263741,-1.0
94,1024.644,1025.582,1.0,0.0,1,1,0.3487097728581375,0.8795708531721613,0.5115334877744333,0.314161624528014,0.24545611808088855,0.7545438819191115,0.12885733574774477,0.8711426642522552,1.0
95,1042.215,1042.366,2.0,1.0,4,2,0.33403516313299314,0.8880647505785276,0.548141903578275,0.261730550362001,0.21929586195794254,0.7807041380420574,0.11978091037127818,0.8802190896287218,-1.0
96,1049.809,1055.72,2.0,1.0,4,2,0.33016457163243085,0.8915871598754139,0.5603801389969899,0.24551803404378925,0.2110357414111785,0.7889642585888215,0.11700309400689819,0.8829969059931018,-1.0
97,1085.341,1089.642,1.0,0.0,1,1,0.32791833916263247,0.891282138003972,0.5713945508738334,0.23151758368294828,0.20512025829625857,0.7948797417037414,0.11628303336210194,0.883716966637898,1.0
98,1165.437,1169.208,1.0,1.0,2,1,0.33318593332291235,0.8860261219049342,0.6043421250972909,0.1930371654846358,0.19354222152973455,0.8064577784702653,0.12023309455842031,0.8797669054415796,1.0
99,1208.35,1212.191,1.0,0.0,1,1,0.3379329177502317,0.8746765835502573,0.5339949418984027,0.28131166854617407,0.2315690048403068,0.7684309951596932,0.1264987430411074,0.8735012569588926,1.0
100,1283.502,1286.127,2.0,0.0,3,2,0.34490880257010226,0.860997698012895,0.5706824770194033,0.23240560150416456,0.21978634451652646,0.7802136554834735,0.13494567439187244,0.8650543256081277,-1.0
101,1303.405,1308.058,1.0,1.0,2,1,0.3539918496096954,0.8542510320651171,0.48059544770856244,0.3625835835497998,0.2716376154166428,0.7283623845833571,0.14173752245805452,0.8582624775419454,1.0
102,1317.026,1318.703,1.0,0.0,1,1,0.36506032069618216,0.8427719958019666,0.413614229317463,0.47619311384200025,0.31766377530642576,0.6823362246935742,0.15190181818538595,0.848098181814614,1.0
103,1336.018,1336.942,1.0,1.0,2,1,0.37292362008389424,0.8282140872510064,0.4533311327654735,0.4077395368091481,0.30016833392599385,0.6998316660740062,0.16259495864809778,0.8374050413519022,1.0
104,1343.509,1344.21,1.0,0.0,1,1,0.38239191443124454,0.8158735529482697,0.3890763458686829,0.5191070857336695,0.3430221497451725,0.6569778502548275,0.17357004938548695,0.826429950614513,1.0
105,1349.275,1353.939,2.0,1.0,4,2,0.39051169372440103,0.8071589787511453,0.4312470376615714,0.4455346576121476,0.3239217295118275,0.6760782704881725,0.18243593056713636,0.8175640694328636,-1.0
106,1361.677,1362.81,2.0,1.0,4,2,0.38330217169846753,0.8021399435829746,0.4501687112818146,0.4130960660837616,0.3129318192001306,0.6870681807998693,0.1812626905537707,0.8187373094462292,-1.0
107,1369.935,1375.173,2.0,0.0,3,2,0.3843525056828473,0.8016635142642876,0.4671982175400335,0.3845245262660789,0.3043279228583153,0.6956720771416847,0.18207981391265546,0.8179201860873445,-1.0
108,1380.391,1385.285,2.0,1.0,4,2,0.37865374541866453,0.8052163063881308,0.38252477317243044,0.5305435691371183,0.3484463847445643,0.6515536152554356,0.17717213932531833,0.8228278606746816,-1.0
109,1403.314,1405.443,2.0,1.0,4,2,0.3687157268522087,0.8024415525802103,0.4063186732415877,0.48894412420414934,0.3331116313590441,0.6668883686409559,0.17344398813326214,0.8265560118667378,-1.0
110,1411.587,1415.866,1.0,0.0,1,1,0.36373290011474674,0.8006984990564657,0.4277331833038293,0.45161878049870297,0.32000938576500954,0.6799906142349905,0.1717783034242573,0.8282216965757427,1.0
111,1420.502,1421.206,1.0,0.0,1,1,0.3493384225847587,0.8017078235109888,0.46568680591742895,0.38703145765406655,0.2940620974136131,0.7059379025863869,0.16403185749430468,0.8359681425056953,1.0
112,1448.595,1450.525,1.0,1.0,2,1,0.3459534606222959,0.8040368869927536,0.4998450662696686,0.33205272729438895,0.2737198891368548,0.7262801108631451,0.1612305789548823,0.8387694210451176,1.0
113,1458.59,1458.825,1.0,0.0,1,1,0.34335354046746386,0.8152292940401608,0.4305875005866843,0.446675436824857,0.3088973207518836,0.6911026792481164,0.1546282381690925,0.8453717618309075,1.0
114,1463.333,1465.604,2.0,1.0,4,2,0.34428395873519013,0.8245229759121562,0.46825569147199847,0.3827741579007091,0.28442362697643553,0.7155763730235645,0.15073339721105602,0.849266602788944,-1.0
115,1473.665,1476.988,2.0,1.0,4,2,0.34851325732561,0.8347425770382793,0.48752875052801586,0.3514432519551367,0.2717038296005443,0.7282961703994557,0.14799353165674944,0.8520064683432506,-1.0
116,1484.204,1487.476,2.0,1.0,4,2,0.35580997813885873,0.8345841235589633,0.5048745036784315,0.3242909393883694,0.2644543906907665,0.7355456093092336,0.15140972196521227,0.8485902780347878,-1.0
117,1495.481,1498.307,1.0,1.0,2,1,0.3659426630750717,0.8338740390005971,0.5204856815138057,0.30081923651014864,0.2598268795906257,0.7401731204093742,0.15649352363387728,0.8435064763661227,1.0
118,1516.117,1518.709,2.0,1.0,4,2,0.3786798540343841,0.8343972810075195,0.4543870533105884,0.4059558162814759,0.29944223926348973,0.7005577607365102,0.162385785041975,0.8376142149580249,-1.0
119,1548.611,1551.624,2.0,0.0,3,2,0.38853497593966374,0.8350917340518786,0.4684371133624251,0.38247416586086047,0.2943154132266108,0.7056845867733892,0.16692148667735773,0.8330785133226423,-1.0
120,1556.524,1562.881,2.0,1.0,4,2,0.39288257295695717,0.8361875285620556,0.3810821674090781,0.5330579115964544,0.34523472010247014,0.6547652798975299,0.1685557294124726,0.8314442705875275,-1.0
121,1574.175,1578.218,2.0,1.0,4,2,0.40283927117401336,0.8447761886289686,0.40246271605106576,0.4956903536397723,0.3331981019713638,0.6668018980286362,0.16924706034774148,0.8307529396522585,-1.0
122,1609.479,1610.452,2.0,1.0,4,2,0.40804341656195897,0.8470656691104073,0.42170520982885473,0.46208878547650956,0.3228806283259962,0.6771193716740038,0.17072749760217337,0.8292725023978267,-1.0
123,1662.608,1668.978,2.0,1.0,4,2,0.41055576261131205,0.8469834438082565,0.4390234542288648,0.4321304590784185,0.31376944756727343,0.6862305524327266,0.1720539859727331,0.8279460140272669,-1.0
124,1675.646,1677.099,2.0,1.0,4,2,0.4126377482524816,0.8478017834237151,0.4546098741888739,0.4055797298630791,0.3054480184117849,0.6945519815882151,0.17270298244808968,0.8272970175519103,-1.0
125,1695.782,1696.017,2.0,1.0,4,2,0.40844856549245573,0.849354744318068,0.468637652152882,0.3821426670664727,0.2959646200079894,0.7040353799920106,0.1697694287720594,0.8302305712279406,-1.0
126,1713.492,1715.713,2.0,1.0,4,2,0.4069087719594979,0.8517013447037669,0.48126265232048937,0.3615048627972238,0.28789608295019653,0.7121039170498036,0.16780652711150945,0.8321934728884905,-1.0
127,1746.019,1751.032,2.0,0.0,3,2,0.4037191996412281,0.8577047129823859,0.492625152471336,0.3433555801003775,0.27886554895662763,0.7211344510433724,0.16323561985469098,0.8367643801453091,-1.0
128,1755.405,1758.272,2.0,1.0,4,2,0.39924646604549346,0.8551037419243519,0.40285140260709795,0.49501021109511867,0.32947369384052405,0.670526306159476,0.16231731827829918,0.8376826817217008,-1.0
129,1764.764,1768.707,2.0,1.0,4,2,0.3938571886801411,0.8528634350230498,0.4220550277292837,0.4614801804095917,0.31732428275194724,0.6826757172480528,0.16078181228874044,0.8392181877112596,-1.0
130,1787.574,1789.784,1.0,0.0,1,1,0.38791798505301806,0.8519934718931134,0.43933829033925087,0.43158972853460564,0.30579389845531657,0.6942061015446834,0.15833463733157224,0.8416653626684278,1.0
131,1794.196,1797.669,2.0,1.0,4,2,0.3843691275770581,0.8539860840179422,0.47984952495635536,0.36379121388141233,0.28094961497944837,0.7190503850205516,0.15569418436211094,0.8443058156378891,-1.0
132,1804.764,1806.018,2.0,1.0,4,2,0.37885886643411615,0.8585309735469482,0.4954044613053258,0.3389826348412426,0.26930152992850676,0.7306984700714932,0.15099484184339687,0.8490051581566032,-1.0
133,1813.694,1817.664,2.0,1.0,4,2,0.3720837748891017,0.8664934690046663,0.5094039040193992,0.3173824294110188,0.25720561470470316,0.7427943852952967,0.1443185822395296,0.8556814177604704,-1.0
134,1835.082,1842.199,2.0,1.0,4,2,0.36474042620692426,0.8786523660631769,0.5220034024620652,0.2985894518368779,0.24459057530545586,0.7554094246945442,0.1358631540922516,0.8641368459077484,-1.0
135,1849.529,1851.805,2.0,1.0,4,2,0.35752539365249336,0.8957085808273533,0.5333429510604647,0.2822353044266469,0.23150376886377794,0.768496231136222,0.12592722546523932,0.8740727745347607,-1.0
136,1871.16,1874.054,2.0,1.0,4,2,0.35113525049071836,0.9044467839454267,0.5435485447990243,0.2679909210442051,0.22187587587856364,0.7781241241214364,0.12005372321586749,0.8799462767841325,-1.0
137,1882.384,1882.901,1.0,0.0,1,1,0.34637773365227914,0.9130676569506491,0.5527335791637278,0.255567607753978,0.21343686017742536,0.7865631398225748,0.11505820702134292,0.8849417929786572,1.0
138,1887.942,1891.097,2.0,1.0,4,2,0.3420032739162869,0.9209994181683085,0.5891936903191217,0.21009450934676444,0.19242951954370674,0.8075704804562933,0.11062369600451971,0.8893763039954803,-1.0
139,1897.465,1903.557,2.0,1.0,4,2,0.33793600182625455,0.928223851144025,0.597460221247355,0.20065244626763024,0.18560632620570297,0.8143936737942971,0.10668713837140303,0.893312861628597,-1.0
